Time,Channel A,Channel B,Channel C,Channel D,Channel H
(ms),(V),(V),(V),(V),(V)

51.99934868,0.04578196,-3.71505300,-1.30875300,-3.22976400,0.90037850
52.99933616,0.05676962,-3.69307800,-1.29776600,-3.24075200,0.86741540
53.99932363,0.04578196,-3.68209000,-1.29776600,-3.20778900,0.88939080
54.99931111,0.05676962,-3.68209000,-1.29776600,-3.21877700,0.87840310
55.99929858,0.03479429,-3.68209000,-1.29776600,-3.21877700,0.87840310
56.99928605,0.03479429,-3.69307800,-1.31974100,-3.24075200,0.90037850
57.99927353,0.04578196,-3.69307800,-1.31974100,-3.21877700,0.90037850
58.99926100,0.05676962,-3.69307800,-1.30875300,-3.21877700,0.87840310
59.99924848,0.05676962,-3.68209000,-1.29776600,-3.22976400,0.90037850
60.99923595,0.04578196,-3.68209000,-1.30875300,-3.21877700,0.88939080
61.99922343,0.04578196,-3.69307800,-1.30875300,-3.24075200,0.88939080
62.99921090,0.04578196,-3.69307800,-1.29776600,-3.21877700,0.88939080
63.99919838,0.04578196,-3.70406500,-1.29776600,-3.21877700,0.90037850
64.99918585,0.04578196,-3.69307800,-1.30875300,-3.22976400,0.88939080
65.99917333,0.03479429,-3.70406500,-1.30875300,-3.22976400,0.88939080
66.99916080,0.05676962,-3.69307800,-1.30875300,-3.21877700,0.87840310
67.99914828,0.04578196,-3.71505300,-1.29776600,-3.22976400,0.88939080
68.99913575,0.04578196,-3.69307800,-1.29776600,-3.22976400,0.87840310
69.99912322,0.03479429,-3.69307800,-1.29776600,-3.22976400,0.88939080
70.99911070,0.04578196,-3.70406500,-1.30875300,-3.21877700,0.90037850
71.99909817,0.04578196,-3.70406500,-1.29776600,-3.24075200,0.88939080
72.99908565,0.04578196,-3.69307800,-1.29776600,-3.22976400,0.88939080
73.99907312,0.05676962,-3.69307800,-1.30875300,-3.22976400,0.88939080
74.99906060,0.03479429,-3.69307800,-1.29776600,-3.21877700,0.88939080
75.99904807,0.03479429,-3.69307800,-1.29776600,-3.22976400,0.90037850
76.99903555,0.04578196,-3.69307800,-1.29776600,-3.22976400,0.88939080
77.99902302,0.05676962,-3.69307800,-1.29776600,-3.22976400,0.88939080
78.99901050,0.04578196,-3.70406500,-1.29776600,-3.21877700,0.88939080
79.99899797,0.04578196,-3.69307800,-1.30875300,-3.22976400,0.88939080
80.99898545,0.04578196,-3.69307800,-1.29776600,-3.22976400,0.90037850
81.99897292,0.05676962,-3.69307800,-1.30875300,-3.24075200,0.87840310
82.99896040,0.04578196,-3.69307800,-1.29776600,-3.22976400,0.88939080
83.99894787,0.04578196,-3.69307800,-1.30875300,-3.22976400,0.87840310
84.99893534,0.04578196,-3.71505300,-1.29776600,-3.21877700,0.88939080
85.99892282,0.04578196,-3.70406500,-1.29776600,-3.22976400,0.88939080
86.99891029,0.04578196,-3.68209000,-1.30875300,-3.21877700,0.91136610
87.99889777,0.04578196,-3.69307800,-1.28677800,-3.20778900,0.90037850
88.99888524,0.04578196,-3.69307800,-1.31974100,-3.22976400,0.88939080
89.99887272,0.03479429,-3.69307800,-1.30875300,-3.21877700,0.87840310
90.99886019,0.03479429,-3.70406500,-1.30875300,-3.22976400,0.88939080
91.99884767,0.03479429,-3.69307800,-1.30875300,-3.24075200,0.88939080
92.99883514,0.03479429,-3.70406500,-1.30875300,-3.21877700,0.90037850
93.99882262,0.03479429,-3.69307800,-1.29776600,-3.24075200,0.88939080
94.99881009,0.03479429,-3.69307800,-1.30875300,-3.22976400,0.90037850
95.99879757,0.05676962,-3.68209000,-1.29776600,-3.22976400,0.87840310
96.99878504,0.04578196,-3.69307800,-1.30875300,-3.24075200,0.87840310
97.99877251,0.03479429,-3.69307800,-1.30875300,-3.22976400,0.90037850
98.99875999,0.04578196,-3.69307800,-1.30875300,-3.21877700,0.88939080
99.99874746,0.03479429,-3.70406500,-1.29776600,-3.24075200,0.88939080
100.99873494,0.05676962,-3.70406500,-1.29776600,-3.22976400,0.88939080
101.99872241,0.05676962,-3.69307800,-1.29776600,-3.21877700,0.90037850
102.99870989,0.05676962,-3.69307800,-1.29776600,-3.22976400,0.90037850
103.99869736,0.04578196,-3.70406500,-1.30875300,-3.21877700,0.88939080
104.99868484,0.04578196,-3.70406500,-1.29776600,-3.22976400,0.88939080
105.99867231,0.03479429,-3.69307800,-1.30875300,-3.22976400,0.91136610
106.99865979,0.05676962,-3.69307800,-1.30875300,-3.22976400,0.90037850
107.99864726,0.05676962,-3.69307800,-1.30875300,-3.22976400,0.90037850
108.99863474,0.05676962,-3.68209000,-1.30875300,-3.22976400,0.87840310
109.99862221,0.03479429,-3.68209000,-1.29776600,-3.24075200,0.90037850
110.99860969,0.05676962,-3.69307800,-1.30875300,-3.21877700,0.88939080
111.99859716,0.04578196,-3.70406500,-1.30875300,-3.21877700,0.90037850
112.99858463,0.03479429,-3.70406500,-1.31974100,-3.24075200,0.91136610
113.99857211,0.04578196,-3.69307800,-1.29776600,-3.22976400,0.88939080
114.99855958,0.04578196,-3.71505300,-1.31974100,-3.22976400,0.88939080
115.99854706,0.04578196,-3.69307800,-1.30875300,-3.24075200,0.90037850
116.99853453,0.05676962,-3.71505300,-1.30875300,-3.22976400,0.88939080
117.99852201,0.03479429,-3.72604100,-1.30875300,-3.22976400,0.87840310
118.99850948,0.03479429,-3.70406500,-1.30875300,-3.22976400,0.90037850
119.99849696,0.04578196,-3.70406500,-1.31974100,-3.22976400,0.90037850
120.99848443,0.04578196,-3.70406500,-1.30875300,-3.22976400,0.88939080
121.99847191,0.04578196,-3.70406500,-1.30875300,-3.22976400,0.90037850
122.99845938,0.03479429,-3.70406500,-1.31974100,-3.22976400,0.91136610
123.99844686,0.04578196,-3.68209000,-1.30875300,-3.22976400,0.88939080
124.99843433,0.04578196,-3.69307800,-1.30875300,-3.24075200,0.90037850
125.99842180,0.03479429,-3.70406500,-1.29776600,-3.22976400,0.88939080
126.99840928,0.03479429,-3.69307800,-1.29776600,-3.22976400,0.90037850
127.99839675,0.03479429,-3.69307800,-1.29776600,-3.24075200,0.90037850
128.99838423,0.04578196,-3.69307800,-1.31974100,-3.22976400,0.90037850
129.99837170,0.04578196,-3.70406500,-1.29776600,-3.22976400,0.88939080
130.99835918,0.05676962,-3.70406500,-1.30875300,-3.22976400,0.88939080
131.99834665,0.04578196,-3.70406500,-1.29776600,-3.21877700,0.90037850
132.99833413,0.04578196,-3.71505300,-1.30875300,-3.24075200,0.90037850
133.99832160,0.03479429,-3.70406500,-1.30875300,-3.24075200,0.90037850
134.99830908,0.05676962,-3.69307800,-1.29776600,-3.22976400,0.90037850
135.99829655,0.04578196,-3.70406500,-1.31974100,-3.24075200,0.88939080
136.99828403,0.03479429,-3.70406500,-1.29776600,-3.24075200,0.91136610
137.99827150,0.04578196,-3.71505300,-1.29776600,-3.22976400,0.90037850
138.99825898,0.03479429,-3.70406500,-1.29776600,-3.22976400,0.90037850
139.99824645,0.04578196,-3.70406500,-1.30875300,-3.24075200,0.92235380
140.99823392,0.04578196,-3.70406500,-1.30875300,-3.22976400,0.90037850
141.99822140,0.04578196,-3.70406500,-1.30875300,-3.24075200,0.90037850
142.99820887,0.03479429,-3.69307800,-1.31974100,-3.22976400,0.90037850
143.99819635,0.04578196,-3.70406500,-1.30875300,-3.22976400,0.90037850
144.99818382,0.03479429,-3.71505300,-1.30875300,-3.24075200,0.88939080
145.99817130,0.03479429,-3.68209000,-1.31974100,-3.22976400,0.90037850
146.99815877,0.03479429,-3.70406500,-1.30875300,-3.24075200,0.90037850
147.99814625,0.05676962,-3.70406500,-1.30875300,-3.22976400,0.91136610
148.99813372,0.04578196,-3.70406500,-1.29776600,-3.24075200,0.91136610
149.99812120,0.04578196,-3.69307800,-1.31974100,-3.24075200,0.87840310
150.99810867,0.03479429,-3.70406500,-1.30875300,-3.22976400,0.90037850
151.99809615,0.04578196,-3.69307800,-1.30875300,-3.22976400,0.88939080
152.99808362,0.04578196,-3.70406500,-1.30875300,-3.22976400,0.88939080
153.99807109,0.05676962,-3.70406500,-1.29776600,-3.25174000,0.90037850
154.99805857,0.04578196,-3.69307800,-1.29776600,-3.22976400,0.90037850
155.99804604,0.04578196,-3.70406500,-1.30875300,-3.22976400,0.90037850
156.99803352,0.04578196,-3.71505300,-1.30875300,-3.22976400,0.91136610
157.99802099,0.04578196,-3.71505300,-1.30875300,-3.21877700,0.88939080
158.99800847,0.05676962,-3.72604100,-1.31974100,-3.22976400,0.90037850
159.99799594,0.03479429,-3.70406500,-1.30875300,-3.21877700,0.91136610
160.99798342,0.03479429,-3.71505300,-1.31974100,-3.22976400,0.88939080
161.99797089,0.03479429,-3.71505300,-1.30875300,-3.24075200,0.88939080
162.99795837,0.04578196,-3.69307800,-1.31974100,-3.22976400,0.88939080
163.99794584,0.04578196,-3.72604100,-1.30875300,-3.22976400,0.90037850
164.99793332,0.03479429,-3.70406500,-1.30875300,-3.24075200,0.91136610
165.99792079,0.03479429,-3.71505300,-1.30875300,-3.24075200,0.90037850
166.99790827,0.04578196,-3.68209000,-1.30875300,-3.25174000,0.90037850
167.99789574,0.04578196,-3.69307800,-1.30875300,-3.22976400,0.90037850
168.99788321,0.04578196,-3.70406500,-1.30875300,-3.22976400,0.90037850
169.99787069,0.03479429,-3.69307800,-1.31974100,-3.24075200,0.88939080
170.99785816,0.03479429,-3.71505300,-1.30875300,-3.22976400,0.90037850
171.99784564,0.03479429,-3.70406500,-1.29776600,-3.22976400,0.88939080
172.99783311,0.03479429,-3.70406500,-1.30875300,-3.25174000,0.90037850
173.99782059,0.04578196,-3.71505300,-1.31974100,-3.25174000,0.90037850
174.99780806,0.03479429,-3.71505300,-1.30875300,-3.22976400,0.88939080
175.99779554,0.02380662,-3.71505300,-1.30875300,-3.22976400,0.90037850
176.99778301,0.03479429,-3.71505300,-1.31974100,-3.24075200,0.87840310
177.99777049,0.02380662,-3.70406500,-1.30875300,-3.25174000,0.90037850
178.99775796,0.03479429,-3.71505300,-1.30875300,-3.24075200,0.90037850
179.99774544,0.03479429,-3.71505300,-1.30875300,-3.22976400,0.90037850
180.99773291,0.04578196,-3.72604100,-1.31974100,-3.24075200,0.88939080
181.99772038,0.02380662,-3.71505300,-1.30875300,-3.22976400,0.91136610
182.99770786,0.02380662,-3.69307800,-1.30875300,-3.22976400,0.88939080
183.99769533,0.04578196,-3.71505300,-1.30875300,-3.24075200,0.90037850
184.99768281,0.03479429,-3.70406500,-1.30875300,-3.22976400,0.90037850
185.99767028,0.04578196,-3.70406500,-1.29776600,-3.22976400,0.90037850
186.99765776,0.04578196,-3.70406500,-1.30875300,-3.24075200,0.91136610
187.99764523,0.03479429,-3.70406500,-1.30875300,-3.24075200,0.90037850
188.99763271,0.03479429,-3.70406500,-1.31974100,-3.24075200,0.90037850
189.99762018,0.03479429,-3.70406500,-1.31974100,-3.24075200,0.91136610
190.99760766,0.03479429,-3.70406500,-1.30875300,-3.22976400,0.91136610
191.99759513,0.03479429,-3.71505300,-1.29776600,-3.22976400,0.90037850
192.99758261,0.04578196,-3.71505300,-1.30875300,-3.22976400,0.90037850
193.99757008,0.03479429,-3.71505300,-1.30875300,-3.25174000,0.90037850
194.99755756,0.05676962,-3.71505300,-1.30875300,-3.24075200,0.91136610
195.99754503,0.03479429,-3.71505300,-1.29776600,-3.24075200,0.90037850
196.99753250,0.03479429,-3.70406500,-1.30875300,-3.25174000,0.90037850
197.99751998,0.03479429,-3.70406500,-1.29776600,-3.24075200,0.90037850
198.99750745,0.02380662,-3.70406500,-1.30875300,-3.24075200,0.90037850
199.99749493,0.03479429,-3.70406500,-1.31974100,-3.22976400,0.90037850
200.99748240,0.03479429,-3.70406500,-1.31974100,-3.22976400,0.91136610
201.99746988,0.04578196,-3.71505300,-1.30875300,-3.22976400,0.91136610
202.99745735,0.03479429,-3.70406500,-1.30875300,-3.22976400,0.88939080
203.99744483,0.03479429,-3.70406500,-1.31974100,-3.24075200,0.88939080
204.99743230,0.02380662,-3.71505300,-1.30875300,-3.25174000,0.91136610
205.99741978,0.03479429,-3.71505300,-1.30875300,-3.24075200,0.90037850
206.99740725,0.04578196,-3.70406500,-1.31974100,-3.24075200,0.90037850
207.99739473,0.04578196,-3.70406500,-1.29776600,-3.24075200,0.91136610
208.99738220,0.02380662,-3.70406500,-1.31974100,-3.24075200,0.91136610
209.99736967,0.03479429,-3.70406500,-1.30875300,-3.24075200,0.90037850
210.99735715,0.03479429,-3.70406500,-1.30875300,-3.24075200,0.90037850
211.99734462,0.04578196,-3.70406500,-1.31974100,-3.24075200,0.90037850
212.99733210,0.02380662,-3.69307800,-1.30875300,-3.24075200,0.90037850
213.99731957,0.03479429,-3.70406500,-1.31974100,-3.24075200,0.91136610
214.99730705,0.04578196,-3.70406500,-1.31974100,-3.25174000,0.91136610
215.99729452,0.03479429,-3.72604100,-1.31974100,-3.25174000,0.91136610
216.99728200,0.02380662,-3.72604100,-1.30875300,-3.25174000,0.90037850
217.99726947,0.03479429,-3.70406500,-1.30875300,-3.21877700,0.90037850
218.99725695,0.04578196,-3.70406500,-1.30875300,-3.24075200,0.91136610
219.99724442,0.03479429,-3.72604100,-1.31974100,-3.22976400,0.91136610
220.99723190,0.03479429,-3.71505300,-1.29776600,-3.25174000,0.90037850
221.99721937,0.03479429,-3.70406500,-1.30875300,-3.22976400,0.91136610
222.99720685,0.04578196,-3.71505300,-1.30875300,-3.25174000,0.91136610
223.99719432,0.04578196,-3.71505300,-1.30875300,-3.22976400,0.91136610
224.99718179,0.02380662,-3.71505300,-1.30875300,-3.24075200,0.90037850
225.99716927,0.03479429,-3.70406500,-1.31974100,-3.24075200,0.90037850
226.99715674,0.04578196,-3.72604100,-1.30875300,-3.22976400,0.91136610
227.99714422,0.04578196,-3.71505300,-1.30875300,-3.24075200,0.91136610
228.99713169,0.03479429,-3.71505300,-1.33072900,-3.24075200,0.90037850
229.99711917,0.04578196,-3.69307800,-1.29776600,-3.24075200,0.88939080
230.99710664,0.03479429,-3.71505300,-1.30875300,-3.22976400,0.90037850
231.99709412,0.03479429,-3.70406500,-1.30875300,-3.22976400,0.88939080
232.99708159,0.03479429,-3.71505300,-1.30875300,-3.24075200,0.91136610
233.99706907,0.03479429,-3.69307800,-1.30875300,-3.24075200,0.90037850
234.99705654,0.04578196,-3.71505300,-1.31974100,-3.25174000,0.90037850
235.99704402,0.03479429,-3.72604100,-1.30875300,-3.24075200,0.92235380
236.99703149,0.03479429,-3.70406500,-1.31974100,-3.24075200,0.92235380
237.99701896,0.03479429,-3.70406500,-1.31974100,-3.24075200,0.90037850
238.99700644,0.03479429,-3.71505300,-1.30875300,-3.24075200,0.91136610
239.99699391,0.02380662,-3.70406500,-1.31974100,-3.25174000,0.90037850
240.99698139,0.03479429,-3.71505300,-1.31974100,-3.22976400,0.91136610
241.99696886,0.02380662,-3.71505300,-1.30875300,-3.24075200,0.90037850
242.99695634,0.03479429,-3.72604100,-1.30875300,-3.24075200,0.90037850
243.99694381,0.02380662,-3.70406500,-1.30875300,-3.25174000,0.91136610
244.99693129,0.04578196,-3.71505300,-1.31974100,-3.24075200,0.90037850
245.99691876,0.03479429,-3.71505300,-1.29776600,-3.24075200,0.90037850
246.99690624,0.03479429,-3.70406500,-1.30875300,-3.24075200,0.91136610
247.99689371,0.02380662,-3.70406500,-1.30875300,-3.24075200,0.91136610
248.99688119,0.02380662,-3.71505300,-1.31974100,-3.25174000,0.92235380
249.99686866,0.02380662,-3.71505300,-1.30875300,-3.25174000,0.91136610
250.99685614,0.03479429,-3.72604100,-1.30875300,-3.22976400,0.90037850
251.99684361,0.03479429,-3.71505300,-1.31974100,-3.24075200,0.90037850
252.99683108,0.03479429,-3.71505300,-1.30875300,-3.25174000,0.91136610
253.99681856,0.03479429,-3.71505300,-1.30875300,-3.24075200,0.91136610
254.99680603,0.03479429,-3.70406500,-1.31974100,-3.24075200,0.90037850
255.99679351,0.03479429,-3.71505300,-1.31974100,-3.26272700,0.90037850
256.99678098,0.03479429,-3.69307800,-1.33072900,-3.25174000,0.91136610
257.99676846,0.02380662,-3.70406500,-1.31974100,-3.24075200,0.91136610
258.99675593,0.03479429,-3.70406500,-1.31974100,-3.25174000,0.90037850
259.99674341,0.03479429,-3.70406500,-1.31974100,-3.24075200,0.90037850
260.99673088,0.02380662,-3.70406500,-1.30875300,-3.24075200,0.90037850
261.99671836,0.03479429,-3.70406500,-1.31974100,-3.24075200,0.91136610
262.99670583,0.02380662,-3.71505300,-1.31974100,-3.25174000,0.91136610
263.99669331,0.02380662,-3.72604100,-1.30875300,-3.22976400,0.90037850
264.99668078,0.04578196,-3.70406500,-1.30875300,-3.25174000,0.90037850
265.99666825,0.03479429,-3.72604100,-1.30875300,-3.24075200,0.91136610
266.99665573,0.02380662,-3.71505300,-1.30875300,-3.24075200,0.91136610
267.99664320,0.02380662,-3.71505300,-1.31974100,-3.22976400,0.90037850
268.99663068,0.02380662,-3.71505300,-1.31974100,-3.24075200,0.90037850
269.99661815,0.03479429,-3.71505300,-1.31974100,-3.24075200,0.90037850
270.99660563,0.03479429,-3.73702800,-1.30875300,-3.25174000,0.90037850
271.99659310,0.01281895,-3.72604100,-1.30875300,-3.24075200,0.90037850
272.99658058,0.02380662,-3.71505300,-1.29776600,-3.25174000,0.91136610
273.99656805,0.04578196,-3.71505300,-1.30875300,-3.25174000,0.91136610
274.99655553,0.02380662,-3.71505300,-1.33072900,-3.24075200,0.90037850
275.99654300,0.03479429,-3.70406500,-1.31974100,-3.24075200,0.91136610
276.99653048,0.02380662,-3.71505300,-1.30875300,-3.25174000,0.92235380
277.99651795,0.02380662,-3.71505300,-1.30875300,-3.24075200,0.91136610
278.99650543,0.04578196,-3.71505300,-1.30875300,-3.22976400,0.91136610
279.99649290,0.03479429,-3.72604100,-1.31974100,-3.24075200,0.91136610
280.99648037,0.02380662,-3.71505300,-1.31974100,-3.25174000,0.90037850
281.99646785,0.04578196,-3.70406500,-1.30875300,-3.25174000,0.92235380
282.99645532,0.01281895,-3.71505300,-1.33072900,-3.25174000,0.91136610
283.99644280,0.03479429,-3.71505300,-1.31974100,-3.24075200,0.90037850
284.99643027,0.02380662,-3.71505300,-1.33072900,-3.25174000,0.90037850
285.99641775,0.03479429,-3.71505300,-1.30875300,-3.25174000,0.91136610
286.99640522,0.03479429,-3.71505300,-1.31974100,-3.25174000,0.92235380
287.99639270,0.03479429,-3.72604100,-1.30875300,-3.26272700,0.91136610
288.99638017,0.01281895,-3.71505300,-1.31974100,-3.25174000,0.91136610
289.99636765,0.02380662,-3.70406500,-1.30875300,-3.25174000,0.91136610
290.99635512,0.03479429,-3.71505300,-1.31974100,-3.22976400,0.91136610
291.99634260,0.04578196,-3.71505300,-1.31974100,-3.25174000,0.91136610
292.99633007,0.02380662,-3.71505300,-1.31974100,-3.25174000,0.90037850
293.99631754,0.03479429,-3.71505300,-1.30875300,-3.22976400,0.91136610
294.99630502,0.03479429,-3.71505300,-1.30875300,-3.22976400,0.91136610
295.99629249,0.03479429,-3.70406500,-1.31974100,-3.24075200,0.90037850
296.99627997,0.01281895,-3.71505300,-1.30875300,-3.25174000,0.90037850
297.99626744,0.01281895,-3.72604100,-1.30875300,-3.25174000,0.90037850
298.99625492,0.01281895,-3.72604100,-1.30875300,-3.24075200,0.91136610
299.99624239,0.03479429,-3.71505300,-1.30875300,-3.25174000,0.91136610
300.99622987,0.01281895,-3.72604100,-1.31974100,-3.25174000,0.90037850
301.99621734,0.03479429,-3.71505300,-1.30875300,-3.25174000,0.90037850
302.99620482,0.03479429,-3.70406500,-1.30875300,-3.22976400,0.91136610
303.99619229,0.03479429,-3.71505300,-1.33072900,-3.25174000,0.92235380
304.99617977,0.03479429,-3.71505300,-1.31974100,-3.26272700,0.90037850
305.99616724,0.01281895,-3.71505300,-1.31974100,-3.25174000,0.90037850
306.99615472,0.02380662,-3.71505300,-1.31974100,-3.24075200,0.91136610
307.99614219,0.01281895,-3.71505300,-1.31974100,-3.24075200,0.90037850
308.99612966,0.02380662,-3.71505300,-1.30875300,-3.25174000,0.90037850
309.99611714,0.02380662,-3.71505300,-1.31974100,-3.24075200,0.91136610
310.99610461,0.03479429,-3.72604100,-1.31974100,-3.25174000,0.91136610
311.99609209,0.02380662,-3.72604100,-1.31974100,-3.24075200,0.91136610
312.99607956,0.02380662,-3.71505300,-1.33072900,-3.25174000,0.91136610
313.99606704,0.01281895,-3.72604100,-1.30875300,-3.25174000,0.91136610
314.99605451,0.03479429,-3.72604100,-1.30875300,-3.24075200,0.91136610
315.99604199,0.01281895,-3.72604100,-1.29776600,-3.25174000,0.91136610
316.99602946,0.03479429,-3.70406500,-1.31974100,-3.26272700,0.92235380
317.99601694,0.02380662,-3.71505300,-1.30875300,-3.25174000,0.91136610
318.99600441,0.03479429,-3.71505300,-1.30875300,-3.25174000,0.91136610
319.99599189,0.03479429,-3.72604100,-1.31974100,-3.24075200,0.90037850
320.99597936,0.04578196,-3.72604100,-1.31974100,-3.24075200,0.92235380
321.99596683,0.03479429,-3.72604100,-1.30875300,-3.24075200,0.91136610
322.99595431,0.01281895,-3.71505300,-1.30875300,-3.25174000,0.91136610
323.99594178,0.02380662,-3.72604100,-1.31974100,-3.25174000,0.90037850
324.99592926,0.01281895,-3.71505300,-1.31974100,-3.25174000,0.91136610
325.99591673,0.01281895,-3.71505300,-1.33072900,-3.25174000,0.91136610
326.99590421,0.02380662,-3.70406500,-1.33072900,-3.24075200,0.91136610
327.99589168,0.01281895,-3.72604100,-1.30875300,-3.25174000,0.92235380
328.99587916,0.04578196,-3.72604100,-1.33072900,-3.25174000,0.91136610
329.99586663,0.02380662,-3.71505300,-1.30875300,-3.25174000,0.92235380
330.99585411,0.02380662,-3.72604100,-1.31974100,-3.24075200,0.91136610
331.99584158,0.02380662,-3.72604100,-1.30875300,-3.25174000,0.90037850
332.99582906,0.03479429,-3.71505300,-1.30875300,-3.25174000,0.93334140
333.99581653,0.02380662,-3.72604100,-1.30875300,-3.24075200,0.93334140
334.99580401,0.02380662,-3.72604100,-1.31974100,-3.25174000,0.90037850
335.99579148,0.02380662,-3.72604100,-1.31974100,-3.24075200,0.92235380
336.99577895,0.02380662,-3.71505300,-1.30875300,-3.25174000,0.91136610
337.99576643,0.02380662,-3.71505300,-1.31974100,-3.25174000,0.92235380
338.99575390,0.03479429,-3.71505300,-1.31974100,-3.25174000,0.91136610
339.99574138,0.02380662,-3.71505300,-1.31974100,-3.24075200,0.90037850
340.99572885,0.01281895,-3.72604100,-1.31974100,-3.24075200,0.91136610
341.99571633,0.02380662,-3.72604100,-1.30875300,-3.25174000,0.90037850
342.99570380,0.03479429,-3.71505300,-1.31974100,-3.25174000,0.91136610
343.99569128,0.01281895,-3.72604100,-1.31974100,-3.25174000,0.92235380
344.99567875,0.02380662,-3.72604100,-1.30875300,-3.25174000,0.91136610
345.99566623,0.03479429,-3.72604100,-1.30875300,-3.25174000,0.91136610
346.99565370,0.04578196,-3.72604100,-1.31974100,-3.25174000,0.91136610
347.99564118,0.03479429,-3.71505300,-1.31974100,-3.24075200,0.91136610
348.99562865,0.01281895,-3.72604100,-1.33072900,-3.24075200,0.91136610
349.99561612,0.01281895,-3.71505300,-1.31974100,-3.26272700,0.91136610
350.99560360,0.02380662,-3.72604100,-1.31974100,-3.22976400,0.90037850
351.99559107,0.02380662,-3.73702800,-1.31974100,-3.24075200,0.91136610
352.99557855,0.03479429,-3.69307800,-1.33072900,-3.25174000,0.92235380
353.99556602,0.02380662,-3.72604100,-1.31974100,-3.25174000,0.91136610
354.99555350,0.01281895,-3.71505300,-1.31974100,-3.24075200,0.91136610
