Time,Channel A,Channel B,Channel C,Channel D,Channel H
-49.73525646,1.21932600,1.75192300,3.19252800,3.84110600,28.15895000
-49.72525646,1.21932600,1.75192300,3.19252800,3.84110600,28.81211000
-49.71525646,1.19185700,1.75192300,3.19252800,3.84110600,28.92199000
-49.70525646,1.21932600,1.75192300,3.19252800,3.84110600,28.37871000
-49.69525646,1.24679500,1.77939200,3.21999700,3.84110600,28.26883000
-49.68525646,1.21932600,1.75192300,3.16505900,3.81363700,29.14174000
-49.67525646,1.24679500,1.77939200,3.21999700,3.81363700,29.14174000
-49.66525646,1.24679500,1.80686100,3.21999700,3.86857500,28.59846000
-49.65525646,1.24679500,1.77939200,3.21999700,3.86857500,28.92199000
-49.64525646,1.21932600,1.77939200,3.21999700,3.86857500,28.26883000
-49.63525646,1.24679500,1.77939200,3.16505900,3.84110600,29.80100000
-49.62525646,1.24679500,1.77939200,3.21999700,3.89604400,29.14174000
-49.61525646,1.21932600,1.77939200,3.19252800,3.86857500,28.15895000
-49.60525646,1.24679500,1.75192300,3.19252800,3.86857500,28.92199000
-49.59525646,1.27273800,1.80686100,3.21999700,3.86857500,28.81211000
-49.58525646,1.24679500,1.77939200,3.19252800,3.86857500,28.81211000
-49.57525646,1.27273800,1.83280400,3.21999700,3.86857500,29.36149000
-49.56525646,1.24679500,1.75192300,3.21999700,3.81363700,27.49969000
-49.55525646,1.27273800,1.80686100,3.19252800,3.86857500,29.14174000
-49.54525646,1.24679500,1.77939200,3.19252800,3.84110600,28.48858000
-49.53525647,1.24679500,1.77939200,3.19252800,3.84110600,28.59846000
-49.52525647,1.24679500,1.77939200,3.19252800,3.84110600,27.82932000
-49.51525647,1.27273800,1.80686100,3.19252800,3.84110600,29.25162000
-49.50525647,1.24679500,1.77939200,3.13759000,3.86857500,28.70223000
-49.49525647,1.24679500,1.80686100,3.19252800,3.86857500,28.70223000
-49.48525647,1.21932600,1.77939200,3.16505900,3.84110600,28.15895000
-49.47525647,1.24679500,1.77939200,3.21999700,3.84110600,29.36149000
-49.46525647,1.24679500,1.77939200,3.19252800,3.86857500,28.81211000
-49.45525647,1.27273800,1.77939200,3.19252800,3.86857500,28.92199000
-49.44525647,1.24679500,1.77939200,3.19252800,3.84110600,28.70223000
-49.43525647,1.24679500,1.80686100,3.19252800,3.84110600,29.14174000
-49.42525647,1.27273800,1.80686100,3.19252800,3.84110600,28.59846000
-49.41525647,1.27273800,1.77939200,3.16505900,3.86857500,28.48858000
-49.40525647,1.27273800,1.77939200,3.19252800,3.86857500,28.92199000
-49.39525647,1.30020700,1.80686100,3.16505900,3.86857500,28.59846000
-49.38525647,1.27273800,1.77939200,3.19252800,3.86857500,27.71945000
-49.37525647,1.24679500,1.77939200,3.16505900,3.84110600,28.15895000
-49.36525647,1.24679500,1.77939200,3.16505900,3.84110600,29.36149000
-49.35525647,1.24679500,1.77939200,3.19252800,3.84110600,28.48858000
-49.34525647,1.27273800,1.77939200,3.16505900,3.86857500,28.59846000
-49.33525647,1.24679500,1.77939200,3.16505900,3.84110600,29.03186000
-49.32525647,1.27273800,1.77939200,3.19252800,3.86857500,29.03186000
-49.31525647,1.24679500,1.77939200,3.16505900,3.84110600,29.03186000
-49.30525647,1.24679500,1.80686100,3.16505900,3.86857500,28.81211000
-49.29525647,1.24679500,1.77939200,3.16505900,3.84110600,28.26883000
-49.28525647,1.24679500,1.77939200,3.16505900,3.86857500,29.36149000
-49.27525647,1.27273800,1.80686100,3.19252800,3.84110600,29.03186000
-49.26525647,1.27273800,1.77939200,3.19252800,3.86857500,28.81211000
-49.25525647,1.24679500,1.80686100,3.21999700,3.86857500,29.14174000
-49.24525647,1.21932600,1.80686100,3.16505900,3.84110600,29.14174000
-49.23525647,1.27273800,1.77939200,3.16505900,3.84110600,28.37871000
-49.22525647,1.24679500,1.80686100,3.19252800,3.89604400,28.26883000
-49.21525647,1.24679500,1.80686100,3.16505900,3.86857500,29.25162000
-49.20525647,1.24679500,1.80686100,3.19252800,3.86857500,28.59846000
-49.19525647,1.24679500,1.77939200,3.19252800,3.86857500,28.48858000
-49.18525647,1.24679500,1.77939200,3.19252800,3.86857500,28.48858000
-49.17525647,1.27273800,1.80686100,3.16505900,3.84110600,28.70223000
-49.16525647,1.27273800,1.77939200,3.16505900,3.86857500,29.25162000
-49.15525647,1.24679500,1.80686100,3.16505900,3.84110600,28.70223000
-49.14525647,1.24679500,1.77939200,3.13759000,3.86857500,27.49969000
-49.13525648,1.24679500,1.80686100,3.16505900,3.86857500,28.81211000
-49.12525648,1.24679500,1.80686100,3.16505900,3.86857500,29.03186000
-49.11525648,1.24679500,1.77939200,3.16505900,3.86857500,28.70223000
-49.10525648,1.21932600,1.77939200,3.16505900,3.86857500,29.36149000
-49.09525648,1.24679500,1.80686100,3.16505900,3.84110600,29.03186000
-49.08525648,1.24679500,1.77939200,3.13759000,3.81363700,28.92199000
-49.07525648,1.27273800,1.80686100,3.16505900,3.86857500,28.70223000
-49.06525648,1.24679500,1.80686100,3.19252800,3.86857500,29.25162000
-49.05525648,1.27273800,1.80686100,3.16505900,3.86857500,29.03186000
-49.04525648,1.24679500,1.80686100,3.13759000,3.84110600,29.58125000
-49.03525648,1.24679500,1.80686100,3.16505900,3.84110600,28.26883000
-49.02525648,1.24679500,1.80686100,3.16505900,3.86857500,29.14174000
-49.01525648,1.24679500,1.80686100,3.16505900,3.84110600,29.80100000
-49.00525648,1.24679500,1.80686100,3.19252800,3.86857500,29.91088000
-48.99525648,1.21932600,1.80686100,3.16505900,3.84110600,28.70223000
-48.98525648,1.24679500,1.80686100,3.16505900,3.84110600,27.93920000
-48.97525648,1.24679500,1.80686100,3.19252800,3.86857500,29.25162000
-48.96525648,1.24679500,1.80686100,3.16505900,3.86857500,28.81211000
-48.95525648,1.24679500,1.77939200,3.16505900,3.86857500,28.37871000
-48.94525648,1.24679500,1.75192300,3.16505900,3.84110600,28.59846000
-48.93525648,1.24679500,1.80686100,3.16505900,3.86857500,29.36149000
-48.92525648,1.24679500,1.80686100,3.19252800,3.89604400,28.81211000
-48.91525648,1.24679500,1.83280400,3.16505900,3.84110600,28.59846000
-48.90525648,1.21932600,1.77939200,3.13759000,3.86857500,29.91088000
-48.89525648,1.24679500,1.80686100,3.16505900,3.86857500,29.36149000
-48.88525648,1.21932600,1.77939200,3.13759000,3.81363700,29.03186000
-48.87525648,1.21932600,1.77939200,3.16505900,3.84110600,28.37871000
-48.86525648,1.24679500,1.80686100,3.19252800,3.84110600,29.25162000
-48.85525648,1.24679500,1.80686100,3.16505900,3.86857500,29.69112000
-48.84525648,1.24679500,1.77939200,3.16505900,3.84110600,28.81211000
-48.83525648,1.24679500,1.80686100,3.13759000,3.86857500,28.37871000
-48.82525648,1.24679500,1.80686100,3.19252800,3.84110600,29.47137000
-48.81525648,1.21932600,1.80686100,3.13759000,3.86857500,28.92199000
-48.80525648,1.24679500,1.77939200,3.16505900,3.84110600,28.92199000
-48.79525648,1.21932600,1.77939200,3.16505900,3.84110600,29.25162000
-48.78525648,1.24679500,1.77939200,3.16505900,3.84110600,28.81211000
-48.77525648,1.21932600,1.80686100,3.16505900,3.89604400,28.92199000
-48.76525648,1.24679500,1.80686100,3.16505900,3.86857500,29.47137000
-48.75525648,1.24679500,1.80686100,3.19252800,3.86857500,29.14174000
-48.74525649,1.24679500,1.77939200,3.19252800,3.86857500,29.47137000
-48.73525649,1.21932600,1.80686100,3.16505900,3.84110600,29.03186000
-48.72525649,1.27273800,1.77939200,3.16505900,3.89604400,28.81211000
-48.71525649,1.24679500,1.80686100,3.16505900,3.89604400,28.48858000
-48.70525649,1.21932600,1.77939200,3.19252800,3.86857500,29.03186000
-48.69525649,1.24679500,1.80686100,3.16505900,3.86857500,29.36149000
-48.68525649,1.24679500,1.80686100,3.16505900,3.84110600,28.92199000
-48.67525649,1.27273800,1.80686100,3.19252800,3.86857500,29.58125000
-48.66525649,1.24679500,1.80686100,3.13759000,3.84110600,29.03186000
-48.65525649,1.24679500,1.80686100,3.16505900,3.86857500,28.81211000
-48.64525649,1.24679500,1.80686100,3.16505900,3.84110600,28.70223000
-48.63525649,1.21932600,1.77939200,3.13759000,3.86857500,29.25162000
-48.62525649,1.21932600,1.80686100,3.13759000,3.81363700,29.47137000
-48.61525649,1.21932600,1.77939200,3.13759000,3.81363700,28.92199000
-48.60525649,1.21932600,1.80686100,3.16505900,3.89604400,28.59846000
-48.59525649,1.24679500,1.80686100,3.11164700,3.84110600,28.70223000
-48.58525649,1.21932600,1.80686100,3.16505900,3.84110600,28.81211000
-48.57525649,1.21932600,1.77939200,3.16505900,3.84110600,29.58125000
-48.56525649,1.21932600,1.77939200,3.16505900,3.86857500,29.14174000
-48.55525649,1.21932600,1.77939200,3.13759000,3.84110600,28.26883000
-48.54525649,1.21932600,1.80686100,3.16505900,3.84110600,29.36149000
-48.53525649,1.21932600,1.77939200,3.19252800,3.86857500,28.92199000
-48.52525649,1.24679500,1.80686100,3.13759000,3.84110600,29.80100000
-48.51525649,1.24679500,1.80686100,3.16505900,3.84110600,29.25162000
-48.50525649,1.21932600,1.80686100,3.13759000,3.81363700,29.03186000
-48.49525649,1.21932600,1.77939200,3.13759000,3.86857500,29.47137000
-48.48525649,1.24679500,1.77939200,3.16505900,3.86857500,28.37871000
-48.47525649,1.21932600,1.80686100,3.16505900,3.84110600,28.81211000
-48.46525649,1.24679500,1.80686100,3.16505900,3.86857500,29.14174000
-48.45525649,1.24679500,1.80686100,3.16505900,3.86857500,29.47137000
-48.44525649,1.24679500,1.80686100,3.16505900,3.84110600,28.81211000
-48.43525649,1.21932600,1.77939200,3.16505900,3.84110600,29.25162000
-48.42525649,1.24679500,1.80686100,3.16505900,3.84110600,28.59846000
-48.41525649,1.19185700,1.77939200,3.19252800,3.86857500,29.36149000
-48.40525649,1.24679500,1.80686100,3.16505900,3.86857500,28.70223000
-48.39525649,1.24679500,1.80686100,3.16505900,3.84110600,29.36149000
-48.38525649,1.24679500,1.77939200,3.13759000,3.84110600,28.70223000
-48.37525649,1.21932600,1.80686100,3.16505900,3.86857500,29.58125000
-48.36525649,1.24679500,1.80686100,3.13759000,3.86857500,28.59846000
-48.35525649,1.24679500,1.80686100,3.16505900,3.84110600,28.37871000
-48.34525650,1.24679500,1.80686100,3.16505900,3.84110600,28.92199000
-48.33525650,1.24679500,1.77939200,3.13759000,3.84110600,29.03186000
-48.32525650,1.21932600,1.80686100,3.13759000,3.84110600,28.37871000
-48.31525650,1.24679500,1.80686100,3.16505900,3.84110600,28.59846000
-48.30525650,1.19185700,1.77939200,3.16505900,3.81363700,29.14174000
-48.29525650,1.24679500,1.77939200,3.16505900,3.86857500,29.25162000
-48.28525650,1.24679500,1.80686100,3.16505900,3.86857500,28.70223000
-48.27525650,1.21932600,1.77939200,3.16505900,3.86857500,29.14174000
-48.26525650,1.21932600,1.77939200,3.19252800,3.86857500,28.59846000
-48.25525650,1.21932600,1.77939200,3.16505900,3.86857500,29.47137000
-48.24525650,1.24679500,1.80686100,3.19252800,3.86857500,28.59846000
-48.23525650,1.21932600,1.77939200,3.13759000,3.84110600,28.59846000
-48.22525650,1.24679500,1.80686100,3.16505900,3.89604400,29.36149000
-48.21525650,1.21932600,1.80686100,3.13759000,3.84110600,29.69112000
-48.20525650,1.21932600,1.80686100,3.16505900,3.84110600,28.48858000
-48.19525650,1.21932600,1.80686100,3.16505900,3.86857500,28.48858000
-48.18525650,1.21932600,1.80686100,3.16505900,3.86857500,29.36149000
-48.17525650,1.24679500,1.77939200,3.16505900,3.86857500,28.92199000
-48.16525650,1.21932600,1.80686100,3.19252800,3.84110600,28.15895000
-48.15525650,1.21932600,1.77939200,3.16505900,3.86857500,28.70223000
-48.14525650,1.21932600,1.80686100,3.16505900,3.86857500,29.47137000
-48.13525650,1.21932600,1.77939200,3.13759000,3.84110600,29.14174000
-48.12525650,1.24679500,1.77939200,3.16505900,3.84110600,29.47137000
-48.11525650,1.21932600,1.80686100,3.13759000,3.84110600,29.03186000
-48.10525650,1.21932600,1.77939200,3.13759000,3.84110600,28.15895000
-48.09525650,1.24679500,1.83280400,3.16505900,3.86857500,28.81211000
-48.08525650,1.21932600,1.77939200,3.13759000,3.84110600,29.03186000
-48.07525650,1.24679500,1.80686100,3.16505900,3.86857500,28.48858000
-48.06525650,1.24679500,1.77939200,3.19252800,3.84110600,28.59846000
-48.05525650,1.24679500,1.80686100,3.13759000,3.84110600,28.70223000
-48.04525650,1.24679500,1.80686100,3.16505900,3.86857500,29.03186000
-48.03525650,1.21932600,1.77939200,3.16505900,3.81363700,28.15895000
-48.02525650,1.21932600,1.80686100,3.13759000,3.84110600,29.25162000
-48.01525650,1.24679500,1.80686100,3.16505900,3.84110600,28.26883000
-48.00525650,1.24679500,1.80686100,3.13759000,3.81363700,29.14174000
-47.99525650,1.19185700,1.80686100,3.16505900,3.86857500,27.93920000
-47.98525650,1.21932600,1.80686100,3.13759000,3.84110600,29.36149000
-47.97525650,1.24679500,1.83280400,3.13759000,3.86857500,28.04908000
-47.96525650,1.24679500,1.80686100,3.13759000,3.84110600,28.59846000
-47.95525650,1.21932600,1.80686100,3.13759000,3.86857500,28.48858000
-47.94525651,1.24679500,1.77939200,3.16505900,3.86857500,29.47137000
-47.93525651,1.21932600,1.80686100,3.16505900,3.84110600,28.70223000
-47.92525651,1.24679500,1.77939200,3.13759000,3.84110600,28.59846000
-47.91525651,1.24679500,1.80686100,3.16505900,3.86857500,28.70223000
-47.90525651,1.21932600,1.77939200,3.13759000,3.86857500,29.36149000
-47.89525651,1.21932600,1.77939200,3.13759000,3.84110600,29.25162000
-47.88525651,1.19185700,1.77939200,3.13759000,3.84110600,29.14174000
-47.87525651,1.21932600,1.77939200,3.16505900,3.89604400,28.70223000
-47.86525651,1.21932600,1.80686100,3.13759000,3.86857500,29.03186000
-47.85525651,1.21932600,1.77939200,3.11164700,3.86857500,29.36149000
-47.84525651,1.19185700,1.77939200,3.11164700,3.86857500,29.25162000
-47.83525651,1.24679500,1.83280400,3.13759000,3.84110600,28.81211000
-47.82525651,1.21932600,1.77939200,3.16505900,3.84110600,29.47137000
-47.81525651,1.21932600,1.77939200,3.16505900,3.84110600,28.59846000
-47.80525651,1.21932600,1.80686100,3.13759000,3.86857500,28.92199000
-47.79525651,1.21932600,1.80686100,3.16505900,3.84110600,29.58125000
-47.78525651,1.21932600,1.80686100,3.13759000,3.84110600,29.14174000
-47.77525651,1.21932600,1.80686100,3.13759000,3.86857500,29.91088000
-47.76525651,1.21932600,1.80686100,3.13759000,3.86857500,28.37871000
-47.75525651,1.24679500,1.77939200,3.11164700,3.78769400,28.92199000
-47.74525651,1.24679500,1.80686100,3.16505900,3.84110600,29.69112000
-47.73525651,1.24679500,1.80686100,3.16505900,3.84110600,29.03186000
-47.72525651,1.21932600,1.80686100,3.16505900,3.86857500,28.48858000
-47.71525651,1.21932600,1.80686100,3.16505900,3.86857500,28.81211000
-47.70525651,1.19185700,1.80686100,3.13759000,3.84110600,28.37871000
-47.69525651,1.21932600,1.80686100,3.16505900,3.86857500,29.03186000
-47.68525651,1.21932600,1.77939200,3.13759000,3.84110600,29.03186000
-47.67525651,1.24679500,1.80686100,3.16505900,3.86857500,29.03186000
-47.66525651,1.24679500,1.80686100,3.16505900,3.86857500,29.58125000
-47.65525651,1.21932600,1.80686100,3.16505900,3.86857500,28.70223000
-47.64525651,1.21932600,1.80686100,3.16505900,3.86857500,28.59846000
-47.63525651,1.21932600,1.80686100,3.16505900,3.86857500,27.93920000
-47.62525651,1.21932600,1.77939200,3.13759000,3.84110600,28.70223000
-47.61525651,1.21932600,1.80686100,3.16505900,3.86857500,29.80100000
-47.60525651,1.19185700,1.80686100,3.13759000,3.86857500,28.59846000
-47.59525651,1.21932600,1.77939200,3.16505900,3.89604400,28.26883000
-47.58525651,1.24679500,1.77939200,3.13759000,3.84110600,28.92199000
-47.57525651,1.21932600,1.77939200,3.13759000,3.84110600,28.70223000
-47.56525651,1.21932600,1.80686100,3.16505900,3.86857500,28.81211000
-47.55525652,1.21932600,1.77939200,3.16505900,3.84110600,28.59846000
-47.54525652,1.21932600,1.80686100,3.13759000,3.86857500,28.92199000
-47.53525652,1.24679500,1.80686100,3.16505900,3.84110600,30.02076000
-47.52525652,1.24679500,1.77939200,3.16505900,3.86857500,29.47137000
-47.51525652,1.21932600,1.80686100,3.16505900,3.86857500,29.36149000
-47.50525652,1.21932600,1.77939200,3.11164700,3.84110600,28.81211000
-47.49525652,1.21932600,1.80686100,3.16505900,3.84110600,29.58125000
-47.48525652,1.19185700,1.80686100,3.13759000,3.84110600,28.59846000
-47.47525652,1.21932600,1.80686100,3.16505900,3.86857500,29.25162000
-47.46525652,1.24679500,1.80686100,3.16505900,3.89604400,28.81211000
-47.45525652,1.21932600,1.77939200,3.13759000,3.84110600,29.36149000
-47.44525652,1.21932600,1.80686100,3.16505900,3.89604400,28.37871000
-47.43525652,1.21932600,1.80686100,3.13759000,3.81363700,29.25162000
-47.42525652,1.21932600,1.77939200,3.16505900,3.86857500,29.03186000
-47.41525652,1.21932600,1.80686100,3.16505900,3.84110600,28.92199000
-47.40525652,1.21932600,1.83280400,3.16505900,3.89604400,29.14174000
-47.39525652,1.21932600,1.80686100,3.16505900,3.84110600,28.59846000
-47.38525652,1.21932600,1.80686100,3.13759000,3.86857500,28.70223000
-47.37525652,1.19185700,1.80686100,3.19252800,3.89604400,29.69112000
-47.36525652,1.21932600,1.80686100,3.16505900,3.89604400,29.58125000
-47.35525652,1.19185700,1.80686100,3.13759000,3.86857500,28.26883000
-47.34525652,1.21932600,1.80686100,3.16505900,3.86857500,28.48858000
-47.33525652,1.24679500,1.77939200,3.16505900,3.89604400,28.81211000
-47.32525652,1.21932600,1.80686100,3.16505900,3.86857500,29.14174000
-47.31525652,1.19185700,1.77939200,3.19252800,3.86857500,28.70223000
-47.30525652,1.21932600,1.80686100,3.13759000,3.84110600,28.48858000
-47.29525652,1.21932600,1.80686100,3.16505900,3.84110600,29.14174000
-47.28525652,1.21932600,1.77939200,3.13759000,3.84110600,29.47137000
-47.27525652,1.21932600,1.80686100,3.19252800,3.86857500,28.81211000
-47.26525652,1.21932600,1.77939200,3.13759000,3.84110600,29.47137000
-47.25525652,1.21932600,1.77939200,3.19252800,3.86857500,28.37871000
-47.24525652,1.21932600,1.80686100,3.11164700,3.89604400,29.36149000
-47.23525652,1.21932600,1.80686100,3.16505900,3.86857500,29.14174000
-47.22525652,1.21932600,1.80686100,3.13759000,3.86857500,28.81211000
-47.21525652,1.24679500,1.83280400,3.16505900,3.86857500,30.13063000
-47.20525652,1.19185700,1.77939200,3.13759000,3.81363700,28.70223000
-47.19525652,1.24679500,1.80686100,3.16505900,3.84110600,28.92199000
-47.18525652,1.24679500,1.80686100,3.13759000,3.84110600,29.36149000
-47.17525652,1.21932600,1.80686100,3.19252800,3.89604400,28.92199000
-47.16525652,1.19185700,1.77939200,3.13759000,3.86857500,29.91088000
-47.15525653,1.21932600,1.80686100,3.19252800,3.84110600,29.03186000
-47.14525653,1.24679500,1.80686100,3.16505900,3.86857500,29.91088000
-47.13525653,1.19185700,1.77939200,3.13759000,3.86857500,29.36149000
-47.12525653,1.19185700,1.77939200,3.13759000,3.84110600,28.92199000
-47.11525653,1.21932600,1.80686100,3.13759000,3.86857500,29.47137000
-47.10525653,1.21932600,1.77939200,3.13759000,3.84110600,28.70223000
-47.09525653,1.19185700,1.77939200,3.16505900,3.89604400,28.92199000
-47.08525653,1.21932600,1.80686100,3.16505900,3.86857500,29.69112000
-47.07525653,1.19185700,1.77939200,3.16505900,3.86857500,29.14174000
-47.06525653,1.21932600,1.77939200,3.19252800,3.86857500,28.70223000
-47.05525653,1.21932600,1.80686100,3.19252800,3.86857500,28.04908000
-47.04525653,1.21932600,1.77939200,3.16505900,3.84110600,28.59846000
-47.03525653,1.24679500,1.77939200,3.16505900,3.86857500,28.81211000
-47.02525653,1.19185700,1.77939200,3.16505900,3.86857500,29.36149000
-47.01525653,1.21932600,1.80686100,3.16505900,3.89604400,29.14174000
-47.00525653,1.21932600,1.80686100,3.16505900,3.86857500,29.69112000
-46.99525653,1.21932600,1.80686100,3.16505900,3.86857500,28.92199000
-46.98525653,1.19185700,1.77939200,3.16505900,3.84110600,29.14174000
-46.97525653,1.19185700,1.75192300,3.16505900,3.86857500,28.59846000
-46.96525653,1.19185700,1.77939200,3.16505900,3.86857500,29.47137000
-46.95525653,1.21932600,1.80686100,3.16505900,3.86857500,29.14174000
-46.94525653,1.19185700,1.77939200,3.16505900,3.86857500,28.92199000
-46.93525653,1.19185700,1.83280400,3.16505900,3.86857500,29.58125000
-46.92525653,1.21932600,1.80686100,3.13759000,3.86857500,29.14174000
-46.91525653,1.21932600,1.80686100,3.16505900,3.86857500,29.36149000
-46.90525653,1.24679500,1.80686100,3.16505900,3.86857500,29.58125000
-46.89525653,1.21932600,1.80686100,3.13759000,3.86857500,28.81211000
-46.88525653,1.21932600,1.80686100,3.16505900,3.86857500,29.58125000
-46.87525653,1.21932600,1.77939200,3.13759000,3.86857500,29.47137000
-46.86525653,1.21932600,1.77939200,3.16505900,3.84110600,29.80100000
-46.85525653,1.19185700,1.77939200,3.13759000,3.84110600,28.59846000
-46.84525653,1.21932600,1.80686100,3.21999700,3.89604400,28.92199000
-46.83525653,1.21932600,1.77939200,3.16505900,3.84110600,29.14174000
-46.82525653,1.21932600,1.80686100,3.19252800,3.86857500,28.48858000
-46.81525653,1.21932600,1.80686100,3.16505900,3.86857500,28.70223000
-46.80525653,1.19185700,1.80686100,3.16505900,3.86857500,28.48858000
-46.79525653,1.21932600,1.80686100,3.16505900,3.89604400,28.37871000
-46.78525653,1.19185700,1.77939200,3.13759000,3.86857500,29.14174000
-46.77525653,1.19185700,1.80686100,3.16505900,3.86857500,28.81211000
-46.76525654,1.24679500,1.77939200,3.19252800,3.89604400,28.04908000
-46.75525654,1.21932600,1.80686100,3.16505900,3.86857500,29.03186000
-46.74525654,1.21932600,1.80686100,3.16505900,3.84110600,28.92199000
-46.73525654,1.21932600,1.80686100,3.16505900,3.86857500,28.70223000
-46.72525654,1.19185700,1.80686100,3.13759000,3.86857500,28.81211000
-46.71525654,1.21932600,1.77939200,3.19252800,3.84110600,28.81211000
-46.70525654,1.21932600,1.75192300,3.13759000,3.86857500,29.36149000
-46.69525654,1.21932600,1.77939200,3.16505900,3.86857500,29.36149000
-46.68525654,1.19185700,1.77939200,3.16505900,3.86857500,28.15895000
-46.67525654,1.19185700,1.75192300,3.13759000,3.86857500,28.81211000
-46.66525654,1.19185700,1.77939200,3.16505900,3.86857500,28.92199000
-46.65525654,1.21932600,1.77939200,3.16505900,3.86857500,29.14174000
-46.64525654,1.21932600,1.80686100,3.13759000,3.86857500,28.15895000
-46.63525654,1.19185700,1.77939200,3.16505900,3.86857500,28.70223000
-46.62525654,1.19185700,1.77939200,3.16505900,3.89604400,28.92199000
-46.61525654,1.21932600,1.77939200,3.16505900,3.86857500,28.48858000
-46.60525654,1.21932600,1.80686100,3.19252800,3.84110600,28.37871000
-46.59525654,1.19185700,1.77939200,3.16505900,3.86857500,28.81211000
-46.58525654,1.19185700,1.77939200,3.19252800,3.89604400,29.69112000
-46.57525654,1.21932600,1.77939200,3.19252800,3.89604400,29.14174000
-46.56525654,1.24679500,1.80686100,3.13759000,3.86857500,28.70223000
-46.55525654,1.21932600,1.77939200,3.19252800,3.89604400,29.80100000
-46.54525654,1.24679500,1.77939200,3.16505900,3.89604400,28.81211000
-46.53525654,1.21932600,1.80686100,3.16505900,3.86857500,28.48858000
-46.52525654,1.21932600,1.80686100,3.13759000,3.86857500,29.03186000
-46.51525654,1.21932600,1.80686100,3.16505900,3.86857500,28.15895000
-46.50525654,1.19185700,1.80686100,3.16505900,3.84110600,29.58125000
-46.49525654,1.24679500,1.83280400,3.16505900,3.86857500,28.48858000
-46.48525654,1.19185700,1.80686100,3.19252800,3.84110600,28.81211000
-46.47525654,1.19185700,1.77939200,3.13759000,3.86857500,28.15895000
-46.46525654,1.21932600,1.80686100,3.13759000,3.89604400,27.93920000
-46.45525654,1.21932600,1.77939200,3.16505900,3.86857500,28.81211000
-46.44525654,1.21932600,1.77939200,3.16505900,3.86857500,28.70223000
-46.43525654,1.21932600,1.80686100,3.13759000,3.86857500,28.37871000
-46.42525654,1.21932600,1.80686100,3.16505900,3.86857500,29.14174000
-46.41525654,1.21932600,1.80686100,3.13759000,3.86857500,29.58125000
-46.40525654,1.21932600,1.80686100,3.16505900,3.84110600,28.37871000
-46.39525654,1.21932600,1.77939200,3.16505900,3.86857500,29.47137000
-46.38525654,1.24679500,1.77939200,3.16505900,3.86857500,29.69112000
-46.37525654,1.21932600,1.77939200,3.13759000,3.84110600,28.48858000
-46.36525655,1.21932600,1.80686100,3.16505900,3.86857500,29.47137000
-46.35525655,1.19185700,1.80686100,3.16505900,3.86857500,28.81211000
-46.34525655,1.21932600,1.80686100,3.13759000,3.86857500,28.26883000
-46.33525655,1.21932600,1.80686100,3.16505900,3.86857500,29.25162000
-46.32525655,1.24679500,1.80686100,3.13759000,3.86857500,29.03186000
-46.31525655,1.21932600,1.80686100,3.16505900,3.84110600,28.92199000
-46.30525655,1.19185700,1.77939200,3.13759000,3.86857500,29.03186000
-46.29525655,1.21932600,1.77939200,3.13759000,3.86857500,29.25162000
-46.28525655,1.21932600,1.80686100,3.16505900,3.86857500,28.92199000
-46.27525655,1.19185700,1.80686100,3.13759000,3.86857500,28.81211000
