Time,Channel A,Channel B,Channel C,Channel D,Channel H
-49.73517463,1.21932600,1.75192300,3.19252800,3.81363700,29.03186000
-49.72517463,1.19185700,1.75192300,3.16505900,3.78769400,29.03186000
-49.71517463,1.21932600,1.75192300,3.19252800,3.84110600,27.93920000
-49.70517463,1.24679500,1.75192300,3.19252800,3.86857500,29.14174000
-49.69517463,1.19185700,1.75192300,3.19252800,3.86857500,28.59846000
-49.68517463,1.24679500,1.75192300,3.19252800,3.84110600,28.92199000
-49.67517464,1.21932600,1.75192300,3.13759000,3.81363700,28.92199000
-49.66517464,1.21932600,1.75192300,3.16505900,3.81363700,29.03186000
-49.65517464,1.24679500,1.75192300,3.19252800,3.84110600,29.03186000
-49.64517464,1.24679500,1.77939200,3.19252800,3.86857500,28.92199000
-49.63517464,1.21932600,1.75192300,3.21999700,3.84110600,28.70223000
-49.62517464,1.24679500,1.75192300,3.16505900,3.86857500,29.47137000
-49.61517464,1.24679500,1.75192300,3.16505900,3.84110600,29.14174000
-49.60517464,1.24679500,1.80686100,3.16505900,3.84110600,28.37871000
-49.59517464,1.24679500,1.75192300,3.16505900,3.84110600,29.14174000
-49.58517464,1.24679500,1.77939200,3.16505900,3.84110600,28.92199000
-49.57517464,1.24679500,1.77939200,3.16505900,3.81363700,28.81211000
-49.56517464,1.24679500,1.77939200,3.16505900,3.84110600,28.59846000
-49.55517464,1.27273800,1.77939200,3.19252800,3.84110600,28.59846000
-49.54517464,1.24679500,1.77939200,3.19252800,3.84110600,29.91088000
-49.53517464,1.21932600,1.77939200,3.16505900,3.78769400,28.92199000
-49.52517464,1.21932600,1.77939200,3.16505900,3.84110600,28.81211000
-49.51517464,1.24679500,1.77939200,3.13759000,3.81363700,28.26883000
-49.50517464,1.24679500,1.77939200,3.19252800,3.86857500,28.92199000
-49.49517464,1.27273800,1.77939200,3.16505900,3.86857500,28.81211000
-49.48517464,1.27273800,1.77939200,3.19252800,3.84110600,28.70223000
-49.47517464,1.27273800,1.80686100,3.19252800,3.81363700,29.25162000
-49.46517464,1.27273800,1.80686100,3.16505900,3.84110600,28.70223000
-49.45517464,1.27273800,1.80686100,3.19252800,3.86857500,27.93920000
-49.44517464,1.24679500,1.80686100,3.16505900,3.84110600,28.48858000
-49.43517464,1.24679500,1.77939200,3.16505900,3.84110600,27.82932000
-49.42517464,1.27273800,1.77939200,3.16505900,3.86857500,28.70223000
-49.41517464,1.27273800,1.77939200,3.16505900,3.84110600,28.70223000
-49.40517464,1.27273800,1.83280400,3.16505900,3.86857500,28.48858000
-49.39517464,1.27273800,1.80686100,3.16505900,3.86857500,29.03186000
-49.38517464,1.27273800,1.77939200,3.19252800,3.84110600,28.81211000
-49.37517464,1.24679500,1.80686100,3.16505900,3.84110600,29.14174000
-49.36517464,1.24679500,1.77939200,3.16505900,3.84110600,29.36149000
-49.35517464,1.24679500,1.77939200,3.16505900,3.89604400,29.47137000
-49.34517464,1.24679500,1.80686100,3.16505900,3.81363700,29.25162000
-49.33517464,1.24679500,1.77939200,3.16505900,3.86857500,28.59846000
-49.32517464,1.24679500,1.77939200,3.13759000,3.84110600,28.04908000
-49.31517464,1.24679500,1.77939200,3.11164700,3.81363700,28.59846000
-49.30517464,1.24679500,1.77939200,3.16505900,3.84110600,29.25162000
-49.29517464,1.24679500,1.77939200,3.16505900,3.84110600,29.47137000
-49.28517464,1.27273800,1.77939200,3.13759000,3.86857500,28.92199000
-49.27517465,1.24679500,1.77939200,3.16505900,3.84110600,28.59846000
-49.26517465,1.24679500,1.77939200,3.16505900,3.84110600,29.14174000
-49.25517465,1.21932600,1.77939200,3.19252800,3.84110600,28.81211000
-49.24517465,1.24679500,1.77939200,3.16505900,3.84110600,28.92199000
-49.23517465,1.24679500,1.80686100,3.19252800,3.84110600,29.58125000
-49.22517465,1.24679500,1.77939200,3.16505900,3.84110600,28.26883000
-49.21517465,1.27273800,1.77939200,3.19252800,3.89604400,28.70223000
-49.20517465,1.24679500,1.77939200,3.19252800,3.86857500,28.70223000
-49.19517465,1.24679500,1.80686100,3.16505900,3.84110600,28.81211000
-49.18517465,1.24679500,1.77939200,3.19252800,3.86857500,28.92199000
-49.17517465,1.24679500,1.77939200,3.19252800,3.84110600,29.25162000
-49.16517465,1.24679500,1.77939200,3.16505900,3.84110600,29.25162000
-49.15517465,1.21932600,1.80686100,3.16505900,3.86857500,28.37871000
-49.14517465,1.24679500,1.77939200,3.16505900,3.86857500,28.92199000
-49.13517465,1.24679500,1.77939200,3.13759000,3.86857500,29.47137000
-49.12517465,1.24679500,1.77939200,3.13759000,3.86857500,29.69112000
-49.11517465,1.24679500,1.77939200,3.16505900,3.89604400,28.81211000
-49.10517465,1.24679500,1.77939200,3.16505900,3.84110600,29.14174000
-49.09517465,1.24679500,1.77939200,3.16505900,3.86857500,28.04908000
-49.08517465,1.21932600,1.77939200,3.16505900,3.86857500,29.36149000
-49.07517465,1.21932600,1.80686100,3.16505900,3.84110600,28.59846000
-49.06517465,1.24679500,1.77939200,3.19252800,3.89604400,28.48858000
-49.05517465,1.24679500,1.80686100,3.21999700,3.86857500,28.81211000
-49.04517465,1.24679500,1.77939200,3.16505900,3.86857500,28.92199000
-49.03517465,1.27273800,1.77939200,3.16505900,3.86857500,29.25162000
-49.02517465,1.24679500,1.77939200,3.16505900,3.84110600,29.47137000
-49.01517465,1.24679500,1.77939200,3.16505900,3.86857500,28.81211000
-49.00517465,1.24679500,1.80686100,3.16505900,3.81363700,28.81211000
-48.99517465,1.21932600,1.77939200,3.16505900,3.86857500,27.93920000
-48.98517465,1.24679500,1.80686100,3.16505900,3.84110600,29.03186000
-48.97517465,1.24679500,1.80686100,3.16505900,3.86857500,28.37871000
-48.96517465,1.21932600,1.77939200,3.16505900,3.84110600,28.37871000
-48.95517465,1.24679500,1.80686100,3.16505900,3.86857500,28.92199000
-48.94517465,1.27273800,1.77939200,3.19252800,3.86857500,29.14174000
-48.93517465,1.27273800,1.77939200,3.13759000,3.86857500,29.14174000
-48.92517465,1.24679500,1.77939200,3.13759000,3.84110600,28.81211000
-48.91517465,1.21932600,1.80686100,3.16505900,3.86857500,28.59846000
-48.90517465,1.24679500,1.77939200,3.16505900,3.86857500,29.03186000
-48.89517465,1.24679500,1.77939200,3.16505900,3.84110600,28.92199000
-48.88517466,1.24679500,1.77939200,3.16505900,3.84110600,29.47137000
-48.87517466,1.24679500,1.80686100,3.16505900,3.86857500,28.92199000
-48.86517466,1.24679500,1.77939200,3.13759000,3.84110600,29.14174000
-48.85517466,1.24679500,1.80686100,3.16505900,3.86857500,29.69112000
-48.84517466,1.24679500,1.77939200,3.16505900,3.84110600,28.48858000
-48.83517466,1.24679500,1.80686100,3.13759000,3.84110600,28.48858000
-48.82517466,1.24679500,1.80686100,3.16505900,3.86857500,29.03186000
-48.81517466,1.21932600,1.80686100,3.16505900,3.86857500,29.36149000
-48.80517466,1.24679500,1.77939200,3.13759000,3.84110600,28.48858000
-48.79517466,1.24679500,1.80686100,3.16505900,3.86857500,28.92199000
-48.78517466,1.21932600,1.77939200,3.16505900,3.84110600,28.81211000
-48.77517466,1.24679500,1.80686100,3.13759000,3.86857500,29.03186000
-48.76517466,1.24679500,1.80686100,3.16505900,3.84110600,28.59846000
-48.75517466,1.24679500,1.77939200,3.16505900,3.89604400,28.48858000
-48.74517466,1.21932600,1.80686100,3.13759000,3.84110600,28.15895000
-48.73517466,1.24679500,1.80686100,3.13759000,3.86857500,28.92199000
-48.72517466,1.24679500,1.83280400,3.16505900,3.86857500,28.70223000
-48.71517466,1.24679500,1.77939200,3.13759000,3.84110600,28.92199000
-48.70517466,1.24679500,1.80686100,3.16505900,3.86857500,29.03186000
-48.69517466,1.27273800,1.80686100,3.16505900,3.84110600,28.70223000
-48.68517466,1.24679500,1.80686100,3.13759000,3.86857500,29.47137000
-48.67517466,1.24679500,1.80686100,3.13759000,3.84110600,29.25162000
-48.66517466,1.24679500,1.80686100,3.13759000,3.84110600,28.92199000
-48.65517466,1.24679500,1.77939200,3.13759000,3.89604400,28.15895000
-48.64517466,1.24679500,1.80686100,3.16505900,3.84110600,27.93920000
-48.63517466,1.21932600,1.80686100,3.13759000,3.86857500,28.81211000
-48.62517466,1.24679500,1.77939200,3.13759000,3.86857500,28.04908000
-48.61517466,1.24679500,1.77939200,3.13759000,3.84110600,29.47137000
-48.60517466,1.21932600,1.77939200,3.13759000,3.86857500,28.26883000
-48.59517466,1.24679500,1.77939200,3.13759000,3.84110600,28.92199000
-48.58517466,1.21932600,1.77939200,3.13759000,3.84110600,29.47137000
-48.57517466,1.19185700,1.77939200,3.13759000,3.84110600,29.03186000
-48.56517466,1.21932600,1.77939200,3.13759000,3.84110600,28.59846000
-48.55517466,1.21932600,1.80686100,3.13759000,3.84110600,28.48858000
-48.54517466,1.24679500,1.80686100,3.13759000,3.84110600,28.92199000
-48.53517466,1.21932600,1.77939200,3.13759000,3.84110600,28.92199000
-48.52517466,1.24679500,1.77939200,3.11164700,3.84110600,28.37871000
-48.51517466,1.21932600,1.77939200,3.16505900,3.84110600,29.36149000
-48.50517466,1.24679500,1.77939200,3.13759000,3.81363700,28.59846000
-48.49517466,1.24679500,1.80686100,3.13759000,3.84110600,28.92199000
-48.48517467,1.24679500,1.80686100,3.13759000,3.84110600,28.92199000
-48.47517467,1.24679500,1.80686100,3.11164700,3.84110600,28.48858000
-48.46517467,1.21932600,1.80686100,3.16505900,3.84110600,29.03186000
-48.45517467,1.21932600,1.80686100,3.11164700,3.84110600,28.59846000
-48.44517467,1.24679500,1.80686100,3.13759000,3.84110600,29.14174000
-48.43517467,1.24679500,1.77939200,3.11164700,3.81363700,28.59846000
-48.42517467,1.24679500,1.77939200,3.13759000,3.84110600,29.25162000
-48.41517467,1.21932600,1.77939200,3.11164700,3.84110600,29.14174000
-48.40517467,1.24679500,1.77939200,3.13759000,3.81363700,28.26883000
-48.39517467,1.24679500,1.80686100,3.13759000,3.81363700,28.81211000
-48.38517467,1.24679500,1.77939200,3.13759000,3.84110600,28.48858000
-48.37517467,1.21932600,1.77939200,3.13759000,3.86857500,29.36149000
-48.36517467,1.27273800,1.80686100,3.13759000,3.86857500,29.36149000
-48.35517467,1.24679500,1.77939200,3.11164700,3.84110600,29.36149000
-48.34517467,1.24679500,1.77939200,3.13759000,3.89604400,28.59846000
-48.33517467,1.24679500,1.80686100,3.16505900,3.84110600,29.14174000
-48.32517467,1.21932600,1.77939200,3.16505900,3.84110600,28.70223000
-48.31517467,1.24679500,1.80686100,3.13759000,3.84110600,29.03186000
-48.30517467,1.24679500,1.77939200,3.16505900,3.84110600,28.70223000
-48.29517467,1.21932600,1.80686100,3.11164700,3.84110600,29.03186000
-48.28517467,1.24679500,1.80686100,3.13759000,3.84110600,29.25162000
-48.27517467,1.21932600,1.77939200,3.13759000,3.86857500,29.03186000
-48.26517467,1.24679500,1.80686100,3.16505900,3.84110600,28.81211000
-48.25517467,1.24679500,1.77939200,3.11164700,3.81363700,29.80100000
-48.24517467,1.21932600,1.80686100,3.16505900,3.89604400,28.92199000
-48.23517467,1.24679500,1.77939200,3.11164700,3.81363700,28.26883000
-48.22517467,1.21932600,1.80686100,3.19252800,3.86857500,28.81211000
-48.21517467,1.21932600,1.77939200,3.13759000,3.84110600,28.37871000
-48.20517467,1.21932600,1.77939200,3.13759000,3.86857500,29.91088000
-48.19517467,1.21932600,1.80686100,3.16505900,3.86857500,28.04908000
-48.18517467,1.24679500,1.75192300,3.11164700,3.84110600,28.81211000
-48.17517467,1.24679500,1.80686100,3.13759000,3.84110600,28.48858000
-48.16517467,1.24679500,1.80686100,3.13759000,3.84110600,29.03186000
-48.15517467,1.21932600,1.77939200,3.13759000,3.86857500,28.92199000
-48.14517467,1.24679500,1.77939200,3.13759000,3.84110600,29.14174000
-48.13517467,1.19185700,1.80686100,3.13759000,3.81363700,28.15895000
-48.12517467,1.21932600,1.77939200,3.16505900,3.86857500,28.59846000
-48.11517467,1.21932600,1.77939200,3.13759000,3.86857500,28.26883000
-48.10517467,1.24679500,1.80686100,3.16505900,3.84110600,29.36149000
-48.09517468,1.21932600,1.80686100,3.16505900,3.84110600,28.48858000
-48.08517468,1.24679500,1.80686100,3.13759000,3.86857500,29.14174000
-48.07517468,1.27273800,1.80686100,3.19252800,3.86857500,29.25162000
-48.06517468,1.19185700,1.80686100,3.13759000,3.84110600,28.37871000
-48.05517468,1.21932600,1.77939200,3.13759000,3.86857500,29.25162000
-48.04517468,1.21932600,1.77939200,3.13759000,3.86857500,28.81211000
-48.03517468,1.21932600,1.80686100,3.16505900,3.86857500,28.59846000
-48.02517468,1.21932600,1.80686100,3.16505900,3.86857500,28.48858000
-48.01517468,1.24679500,1.77939200,3.13759000,3.84110600,29.14174000
-48.00517468,1.24679500,1.77939200,3.13759000,3.84110600,29.03186000
-47.99517468,1.21932600,1.80686100,3.16505900,3.84110600,28.81211000
-47.98517468,1.21932600,1.77939200,3.13759000,3.84110600,29.14174000
-47.97517468,1.21932600,1.77939200,3.13759000,3.86857500,28.15895000
-47.96517468,1.21932600,1.80686100,3.16505900,3.84110600,28.37871000
-47.95517468,1.24679500,1.77939200,3.13759000,3.86857500,28.81211000
-47.94517468,1.21932600,1.80686100,3.16505900,3.86857500,28.59846000
-47.93517468,1.21932600,1.80686100,3.13759000,3.81363700,28.70223000
-47.92517468,1.24679500,1.80686100,3.13759000,3.84110600,28.92199000
-47.91517468,1.21932600,1.80686100,3.16505900,3.84110600,28.81211000
-47.90517468,1.21932600,1.80686100,3.16505900,3.84110600,28.59846000
-47.89517468,1.21932600,1.77939200,3.16505900,3.84110600,29.14174000
-47.88517468,1.24679500,1.77939200,3.13759000,3.84110600,27.82932000
-47.87517468,1.24679500,1.80686100,3.13759000,3.86857500,29.25162000
-47.86517468,1.24679500,1.75192300,3.16505900,3.86857500,28.59846000
-47.85517468,1.24679500,1.80686100,3.13759000,3.84110600,28.59846000
-47.84517468,1.21932600,1.77939200,3.13759000,3.84110600,28.15895000
-47.83517468,1.24679500,1.80686100,3.13759000,3.84110600,28.92199000
-47.82517468,1.21932600,1.77939200,3.13759000,3.86857500,28.70223000
-47.81517468,1.21932600,1.77939200,3.16505900,3.84110600,28.70223000
-47.80517468,1.21932600,1.77939200,3.13759000,3.86857500,28.70223000
-47.79517468,1.24679500,1.80686100,3.16505900,3.89604400,29.69112000
-47.78517468,1.24679500,1.75192300,3.13759000,3.84110600,28.59846000
-47.77517468,1.21932600,1.77939200,3.16505900,3.86857500,28.48858000
-47.76517468,1.24679500,1.80686100,3.11164700,3.86857500,28.81211000
-47.75517468,1.21932600,1.80686100,3.16505900,3.84110600,28.92199000
-47.74517468,1.19185700,1.77939200,3.13759000,3.84110600,29.14174000
-47.73517468,1.21932600,1.80686100,3.16505900,3.86857500,29.58125000
-47.72517468,1.24679500,1.80686100,3.13759000,3.86857500,28.70223000
-47.71517468,1.21932600,1.80686100,3.16505900,3.86857500,28.92199000
-47.70517468,1.21932600,1.77939200,3.13759000,3.86857500,28.48858000
-47.69517469,1.24679500,1.83280400,3.13759000,3.86857500,28.81211000
-47.68517469,1.21932600,1.77939200,3.13759000,3.86857500,28.48858000
-47.67517469,1.21932600,1.77939200,3.16505900,3.86857500,29.03186000
-47.66517469,1.21932600,1.80686100,3.13759000,3.86857500,27.60957000
-47.65517469,1.19185700,1.77939200,3.13759000,3.84110600,29.47137000
-47.64517469,1.21932600,1.80686100,3.13759000,3.84110600,28.15895000
-47.63517469,1.24679500,1.77939200,3.13759000,3.86857500,28.37871000
-47.62517469,1.24679500,1.80686100,3.16505900,3.86857500,28.70223000
-47.61517469,1.24679500,1.80686100,3.16505900,3.86857500,28.81211000
-47.60517469,1.21932600,1.77939200,3.13759000,3.84110600,29.36149000
-47.59517469,1.21932600,1.80686100,3.16505900,3.86857500,27.82932000
-47.58517469,1.21932600,1.77939200,3.13759000,3.84110600,29.14174000
-47.57517469,1.21932600,1.77939200,3.16505900,3.86857500,29.36149000
-47.56517469,1.21932600,1.80686100,3.19252800,3.86857500,28.81211000
-47.55517469,1.21932600,1.77939200,3.16505900,3.84110600,30.13063000
-47.54517469,1.24679500,1.80686100,3.16505900,3.89604400,28.81211000
-47.53517469,1.21932600,1.80686100,3.16505900,3.86857500,28.70223000
-47.52517469,1.21932600,1.77939200,3.16505900,3.86857500,29.25162000
-47.51517469,1.24679500,1.80686100,3.16505900,3.89604400,29.03186000
-47.50517469,1.19185700,1.80686100,3.13759000,3.86857500,29.14174000
-47.49517469,1.19185700,1.80686100,3.19252800,3.86857500,29.58125000
-47.48517469,1.24679500,1.80686100,3.16505900,3.84110600,29.25162000
-47.47517469,1.21932600,1.77939200,3.16505900,3.86857500,28.81211000
-47.46517469,1.21932600,1.77939200,3.16505900,3.86857500,29.14174000
-47.45517469,1.21932600,1.77939200,3.16505900,3.84110600,29.47137000
-47.44517469,1.21932600,1.80686100,3.13759000,3.86857500,30.13063000
-47.43517469,1.21932600,1.77939200,3.13759000,3.84110600,28.59846000
-47.42517469,1.21932600,1.77939200,3.16505900,3.84110600,28.92199000
-47.41517469,1.21932600,1.77939200,3.13759000,3.84110600,29.14174000
-47.40517469,1.24679500,1.80686100,3.13759000,3.84110600,29.03186000
-47.39517469,1.21932600,1.77939200,3.16505900,3.84110600,28.37871000
-47.38517469,1.21932600,1.80686100,3.13759000,3.86857500,28.92199000
-47.37517469,1.21932600,1.77939200,3.16505900,3.89604400,28.37871000
-47.36517469,1.21932600,1.80686100,3.16505900,3.84110600,28.48858000
-47.35517469,1.19185700,1.80686100,3.16505900,3.84110600,29.14174000
-47.34517469,1.21932600,1.80686100,3.16505900,3.86857500,28.59846000
-47.33517469,1.21932600,1.80686100,3.13759000,3.86857500,29.14174000
-47.32517469,1.24679500,1.80686100,3.16505900,3.86857500,28.59846000
-47.31517469,1.24679500,1.77939200,3.13759000,3.84110600,29.36149000
-47.30517470,1.19185700,1.80686100,3.13759000,3.84110600,28.59846000
-47.29517470,1.24679500,1.77939200,3.13759000,3.86857500,28.70223000
-47.28517470,1.24679500,1.80686100,3.16505900,3.86857500,30.24051000
-47.27517470,1.24679500,1.83280400,3.16505900,3.86857500,29.36149000
-47.26517470,1.24679500,1.77939200,3.13759000,3.86857500,28.92199000
-47.25517470,1.21932600,1.77939200,3.16505900,3.84110600,29.58125000
-47.24517470,1.24679500,1.80686100,3.13759000,3.81363700,29.36149000
-47.23517470,1.24679500,1.77939200,3.13759000,3.84110600,28.59846000
-47.22517470,1.21932600,1.80686100,3.16505900,3.84110600,28.92199000
-47.21517470,1.24679500,1.80686100,3.13759000,3.86857500,29.03186000
-47.20517470,1.21932600,1.77939200,3.13759000,3.86857500,28.92199000
-47.19517470,1.19185700,1.77939200,3.11164700,3.84110600,28.92199000
-47.18517470,1.21932600,1.80686100,3.16505900,3.89604400,28.59846000
-47.17517470,1.21932600,1.75192300,3.19252800,3.86857500,28.59846000
-47.16517470,1.24679500,1.80686100,3.16505900,3.86857500,28.70223000
-47.15517470,1.21932600,1.77939200,3.11164700,3.84110600,28.48858000
-47.14517470,1.21932600,1.80686100,3.16505900,3.86857500,29.47137000
-47.13517470,1.21932600,1.80686100,3.16505900,3.86857500,28.92199000
-47.12517470,1.21932600,1.80686100,3.16505900,3.89604400,28.59846000
-47.11517470,1.21932600,1.80686100,3.16505900,3.84110600,29.25162000
-47.10517470,1.21932600,1.77939200,3.13759000,3.84110600,28.37871000
-47.09517470,1.19185700,1.77939200,3.13759000,3.84110600,29.36149000
-47.08517470,1.24679500,1.80686100,3.16505900,3.86857500,28.37871000
-47.07517470,1.24679500,1.80686100,3.13759000,3.89604400,29.47137000
-47.06517470,1.24679500,1.80686100,3.16505900,3.89604400,29.69112000
-47.05517470,1.21932600,1.80686100,3.13759000,3.84110600,29.80100000
-47.04517470,1.24679500,1.77939200,3.16505900,3.89604400,30.02076000
-47.03517470,1.19185700,1.77939200,3.13759000,3.81363700,28.81211000
-47.02517470,1.21932600,1.80686100,3.16505900,3.86857500,28.59846000
-47.01517470,1.21932600,1.80686100,3.16505900,3.86857500,28.81211000
-47.00517470,1.19185700,1.80686100,3.13759000,3.86857500,29.80100000
-46.99517470,1.21932600,1.80686100,3.13759000,3.84110600,29.58125000
-46.98517470,1.21932600,1.77939200,3.13759000,3.86857500,28.81211000
-46.97517470,1.21932600,1.80686100,3.13759000,3.86857500,28.81211000
-46.96517470,1.21932600,1.80686100,3.16505900,3.89604400,29.14174000
-46.95517470,1.21932600,1.80686100,3.13759000,3.86857500,29.25162000
-46.94517470,1.24679500,1.77939200,3.16505900,3.89604400,28.04908000
-46.93517470,1.19185700,1.77939200,3.13759000,3.84110600,28.92199000
-46.92517470,1.21932600,1.77939200,3.16505900,3.89604400,28.81211000
-46.91517470,1.24679500,1.83280400,3.16505900,3.86857500,29.25162000
-46.90517471,1.19185700,1.80686100,3.13759000,3.84110600,28.81211000
-46.89517471,1.21932600,1.83280400,3.13759000,3.89604400,29.14174000
-46.88517471,1.21932600,1.77939200,3.11164700,3.84110600,29.47137000
-46.87517471,1.21932600,1.80686100,3.16505900,3.86857500,29.03186000
-46.86517471,1.24679500,1.80686100,3.13759000,3.86857500,29.14174000
-46.85517471,1.21932600,1.77939200,3.11164700,3.84110600,28.92199000
-46.84517471,1.21932600,1.77939200,3.16505900,3.86857500,28.26883000
-46.83517471,1.21932600,1.80686100,3.11164700,3.84110600,28.48858000
-46.82517471,1.21932600,1.77939200,3.16505900,3.86857500,28.81211000
-46.81517471,1.21932600,1.80686100,3.16505900,3.86857500,29.14174000
-46.80517471,1.21932600,1.77939200,3.11164700,3.84110600,28.81211000
-46.79517471,1.21932600,1.80686100,3.13759000,3.84110600,29.25162000
-46.78517471,1.21932600,1.77939200,3.11164700,3.84110600,29.14174000
-46.77517471,1.21932600,1.77939200,3.16505900,3.86857500,28.26883000
-46.76517471,1.19185700,1.75192300,3.13759000,3.84110600,29.47137000
-46.75517471,1.24679500,1.77939200,3.13759000,3.84110600,28.59846000
-46.74517471,1.21932600,1.80686100,3.13759000,3.86857500,28.70223000
-46.73517471,1.19185700,1.80686100,3.11164700,3.84110600,28.59846000
-46.72517471,1.21932600,1.80686100,3.16505900,3.89604400,29.14174000
-46.71517471,1.21932600,1.77939200,3.16505900,3.86857500,29.47137000
-46.70517471,1.21932600,1.80686100,3.13759000,3.86857500,28.81211000
-46.69517471,1.21932600,1.77939200,3.16505900,3.84110600,29.36149000
-46.68517471,1.21932600,1.77939200,3.13759000,3.86857500,29.14174000
-46.67517471,1.21932600,1.80686100,3.16505900,3.84110600,29.47137000
-46.66517471,1.19185700,1.77939200,3.13759000,3.84110600,28.81211000
-46.65517471,1.21932600,1.80686100,3.16505900,3.86857500,29.25162000
-46.64517471,1.19185700,1.80686100,3.16505900,3.84110600,29.14174000
-46.63517471,1.21932600,1.77939200,3.11164700,3.84110600,28.15895000
-46.62517471,1.21932600,1.75192300,3.16505900,3.89604400,28.81211000
-46.61517471,1.24679500,1.80686100,3.16505900,3.86857500,29.25162000
-46.60517471,1.19185700,1.77939200,3.13759000,3.86857500,28.92199000
-46.59517471,1.21932600,1.80686100,3.13759000,3.86857500,29.58125000
-46.58517471,1.21932600,1.80686100,3.13759000,3.86857500,28.92199000
-46.57517471,1.24679500,1.80686100,3.16505900,3.86857500,28.81211000
-46.56517471,1.21932600,1.80686100,3.16505900,3.84110600,29.14174000
-46.55517471,1.24679500,1.80686100,3.13759000,3.86857500,28.59846000
-46.54517471,1.19185700,1.75192300,3.11164700,3.84110600,28.92199000
-46.53517471,1.21932600,1.80686100,3.16505900,3.84110600,28.70223000
-46.52517471,1.21932600,1.80686100,3.16505900,3.86857500,29.03186000
-46.51517471,1.24679500,1.80686100,3.16505900,3.86857500,29.25162000
-46.50517472,1.21932600,1.77939200,3.13759000,3.84110600,29.25162000
-46.49517472,1.21932600,1.80686100,3.16505900,3.86857500,28.81211000
-46.48517472,1.19185700,1.80686100,3.13759000,3.86857500,29.03186000
-46.47517472,1.21932600,1.77939200,3.19252800,3.86857500,29.14174000
-46.46517472,1.19185700,1.77939200,3.13759000,3.84110600,28.48858000
-46.45517472,1.21932600,1.77939200,3.13759000,3.81363700,28.70223000
-46.44517472,1.19185700,1.75192300,3.13759000,3.84110600,28.81211000
-46.43517472,1.21932600,1.77939200,3.16505900,3.86857500,28.48858000
-46.42517472,1.21932600,1.80686100,3.16505900,3.86857500,28.70223000
-46.41517472,1.19185700,1.77939200,3.13759000,3.86857500,29.47137000
-46.40517472,1.19185700,1.77939200,3.13759000,3.84110600,29.03186000
-46.39517472,1.24679500,1.80686100,3.19252800,3.89604400,28.81211000
-46.38517472,1.21932600,1.77939200,3.13759000,3.86857500,28.15895000
-46.37517472,1.21932600,1.80686100,3.13759000,3.86857500,28.81211000
-46.36517472,1.21932600,1.83280400,3.13759000,3.84110600,29.91088000
-46.35517472,1.21932600,1.80686100,3.16505900,3.86857500,28.92199000
-46.34517472,1.19185700,1.77939200,3.11164700,3.84110600,27.93920000
-46.33517472,1.19185700,1.77939200,3.13759000,3.89604400,29.80100000
-46.32517472,1.21932600,1.77939200,3.13759000,3.84110600,29.14174000
-46.31517472,1.19185700,1.80686100,3.16505900,3.86857500,28.15895000
-46.30517472,1.19185700,1.80686100,3.16505900,3.86857500,29.25162000
-46.29517472,1.21932600,1.80686100,3.19252800,3.86857500,28.48858000
-46.28517472,1.19185700,1.77939200,3.13759000,3.84110600,29.47137000
-46.27517472,1.21932600,1.83280400,3.16505900,3.86857500,28.59846000
