Time,Channel A,Channel B,Channel C,Channel D,Channel H
(ms),(V),(V),(V),(V),(mV)

-19.37512047,1.24679500,1.77939200,3.19252800,3.86857500,29.14174000
-19.36512047,1.24679500,1.80686100,3.19252800,3.86857500,28.92199000
-19.35512047,1.21932600,1.77939200,3.16505900,3.86857500,28.15895000
-19.34512047,1.24679500,1.77939200,3.19252800,3.86857500,29.47137000
-19.33512047,1.27273800,1.77939200,3.19252800,3.86857500,28.70223000
-19.32512047,1.24679500,1.80686100,3.19252800,3.86857500,28.48858000
-19.31512047,1.24679500,1.77939200,3.21999700,3.86857500,28.37871000
-19.30512047,1.24679500,1.77939200,3.16505900,3.86857500,29.03186000
-19.29512047,1.24679500,1.80686100,3.19252800,3.84110600,29.47137000
-19.28512047,1.27273800,1.80686100,3.21999700,3.86857500,28.70223000
-19.27512047,1.24679500,1.77939200,3.16505900,3.86857500,28.37871000
-19.26512047,1.24679500,1.77939200,3.19252800,3.86857500,29.03186000
-19.25512047,1.24679500,1.75192300,3.16505900,3.81363700,29.25162000
-19.24512047,1.24679500,1.75192300,3.19252800,3.89604400,29.47137000
-19.23512047,1.24679500,1.80686100,3.16505900,3.86857500,29.14174000
-19.22512047,1.24679500,1.80686100,3.16505900,3.84110600,28.59846000
-19.21512047,1.24679500,1.80686100,3.16505900,3.86857500,28.81211000
-19.20512047,1.27273800,1.83280400,3.19252800,3.89604400,29.47137000
-19.19512047,1.24679500,1.77939200,3.16505900,3.84110600,28.48858000
-19.18512047,1.24679500,1.80686100,3.19252800,3.86857500,27.82932000
-19.17512047,1.24679500,1.80686100,3.19252800,3.86857500,29.14174000
-19.16512047,1.27273800,1.80686100,3.19252800,3.86857500,30.02076000
-19.15512047,1.24679500,1.77939200,3.13759000,3.84110600,29.58125000
-19.14512047,1.24679500,1.80686100,3.16505900,3.86857500,28.59846000
-19.13512048,1.24679500,1.80686100,3.16505900,3.84110600,28.81211000
-19.12512048,1.27273800,1.80686100,3.21999700,3.89604400,28.48858000
-19.11512048,1.24679500,1.80686100,3.16505900,3.86857500,29.69112000
-19.10512048,1.27273800,1.77939200,3.19252800,3.89604400,28.92199000
-19.09512048,1.24679500,1.80686100,3.16505900,3.84110600,29.03186000
-19.08512048,1.27273800,1.77939200,3.19252800,3.86857500,29.47137000
-19.07512048,1.27273800,1.80686100,3.16505900,3.84110600,29.14174000
-19.06512048,1.24679500,1.77939200,3.16505900,3.86857500,29.14174000
-19.05512048,1.27273800,1.80686100,3.16505900,3.86857500,28.26883000
-19.04512048,1.24679500,1.80686100,3.19252800,3.86857500,28.26883000
-19.03512048,1.21932600,1.77939200,3.16505900,3.81363700,30.02076000
-19.02512048,1.21932600,1.77939200,3.19252800,3.86857500,28.81211000
-19.01512048,1.24679500,1.80686100,3.13759000,3.86857500,28.48858000
-19.00512048,1.27273800,1.77939200,3.13759000,3.84110600,28.15895000
-18.99512048,1.27273800,1.77939200,3.16505900,3.86857500,28.59846000
-18.98512048,1.24679500,1.80686100,3.16505900,3.86857500,29.58125000
-18.97512048,1.24679500,1.80686100,3.16505900,3.86857500,28.37871000
-18.96512048,1.24679500,1.83280400,3.16505900,3.84110600,29.14174000
-18.95512048,1.27273800,1.80686100,3.19252800,3.86857500,29.25162000
-18.94512048,1.27273800,1.80686100,3.19252800,3.89604400,28.92199000
-18.93512048,1.27273800,1.80686100,3.16505900,3.84110600,29.80100000
-18.92512048,1.24679500,1.77939200,3.16505900,3.86857500,28.48858000
-18.91512048,1.24679500,1.77939200,3.16505900,3.84110600,29.14174000
-18.90512048,1.24679500,1.80686100,3.19252800,3.86857500,28.15895000
-18.89512048,1.27273800,1.80686100,3.16505900,3.84110600,29.36149000
-18.88512048,1.24679500,1.80686100,3.13759000,3.86857500,28.26883000
-18.87512048,1.24679500,1.83280400,3.16505900,3.86857500,28.92199000
-18.86512048,1.24679500,1.80686100,3.16505900,3.86857500,29.36149000
-18.85512048,1.24679500,1.80686100,3.16505900,3.84110600,28.26883000
-18.84512048,1.24679500,1.80686100,3.19252800,3.86857500,29.25162000
-18.83512048,1.24679500,1.77939200,3.16505900,3.84110600,28.48858000
-18.82512048,1.24679500,1.80686100,3.16505900,3.84110600,29.36149000
-18.81512048,1.24679500,1.80686100,3.16505900,3.86857500,29.36149000
-18.80512048,1.24679500,1.80686100,3.13759000,3.86857500,28.59846000
-18.79512048,1.24679500,1.80686100,3.13759000,3.86857500,28.92199000
-18.78512048,1.21932600,1.77939200,3.19252800,3.86857500,29.25162000
-18.77512048,1.21932600,1.77939200,3.16505900,3.84110600,28.70223000
-18.76512048,1.21932600,1.80686100,3.16505900,3.86857500,28.59846000
-18.75512048,1.24679500,1.80686100,3.19252800,3.89604400,29.14174000
-18.74512049,1.24679500,1.77939200,3.16505900,3.86857500,29.14174000
-18.73512049,1.24679500,1.77939200,3.16505900,3.86857500,28.48858000
-18.72512049,1.27273800,1.80686100,3.19252800,3.89604400,29.36149000
-18.71512049,1.27273800,1.77939200,3.16505900,3.86857500,28.26883000
-18.70512049,1.27273800,1.80686100,3.19252800,3.84110600,29.14174000
-18.69512049,1.21932600,1.80686100,3.16505900,3.86857500,29.47137000
-18.68512049,1.21932600,1.77939200,3.19252800,3.86857500,29.03186000
-18.67512049,1.27273800,1.77939200,3.19252800,3.86857500,29.14174000
-18.66512049,1.24679500,1.80686100,3.16505900,3.86857500,28.92199000
-18.65512049,1.21932600,1.80686100,3.13759000,3.86857500,28.81211000
-18.64512049,1.21932600,1.77939200,3.13759000,3.84110600,29.14174000
-18.63512049,1.24679500,1.83280400,3.16505900,3.86857500,29.14174000
-18.62512049,1.24679500,1.77939200,3.16505900,3.84110600,29.03186000
-18.61512049,1.24679500,1.80686100,3.16505900,3.89604400,28.48858000
-18.60512049,1.24679500,1.77939200,3.19252800,3.86857500,29.14174000
-18.59512049,1.21932600,1.77939200,3.13759000,3.86857500,28.59846000
-18.58512049,1.24679500,1.80686100,3.19252800,3.89604400,28.70223000
-18.57512049,1.24679500,1.80686100,3.16505900,3.86857500,29.25162000
-18.56512049,1.27273800,1.80686100,3.16505900,3.86857500,29.14174000
-18.55512049,1.24679500,1.80686100,3.16505900,3.86857500,29.14174000
-18.54512049,1.24679500,1.80686100,3.16505900,3.84110600,28.70223000
-18.53512049,1.27273800,1.77939200,3.16505900,3.89604400,29.36149000
-18.52512049,1.24679500,1.80686100,3.16505900,3.86857500,29.80100000
-18.51512049,1.24679500,1.80686100,3.13759000,3.86857500,29.03186000
-18.50512049,1.21932600,1.80686100,3.13759000,3.84110600,28.48858000
-18.49512049,1.24679500,1.77939200,3.13759000,3.86857500,28.59846000
-18.48512049,1.24679500,1.77939200,3.13759000,3.84110600,28.26883000
-18.47512049,1.24679500,1.80686100,3.16505900,3.86857500,28.37871000
-18.46512049,1.21932600,1.80686100,3.16505900,3.89604400,28.70223000
-18.45512049,1.21932600,1.80686100,3.19252800,3.86857500,28.48858000
-18.44512049,1.21932600,1.77939200,3.16505900,3.86857500,28.59846000
-18.43512049,1.21932600,1.77939200,3.19252800,3.86857500,27.93920000
-18.42512049,1.24679500,1.80686100,3.16505900,3.86857500,28.37871000
-18.41512049,1.21932600,1.80686100,3.16505900,3.86857500,29.58125000
-18.40512049,1.21932600,1.77939200,3.13759000,3.84110600,29.58125000
-18.39512049,1.21932600,1.80686100,3.16505900,3.84110600,29.03186000
-18.38512049,1.24679500,1.80686100,3.16505900,3.86857500,28.81211000
-18.37512049,1.24679500,1.77939200,3.16505900,3.86857500,28.92199000
-18.36512049,1.24679500,1.80686100,3.19252800,3.86857500,29.03186000
-18.35512049,1.21932600,1.77939200,3.16505900,3.86857500,28.48858000
-18.34512050,1.24679500,1.80686100,3.16505900,3.86857500,28.37871000
-18.33512050,1.24679500,1.80686100,3.16505900,3.86857500,28.37871000
-18.32512050,1.24679500,1.80686100,3.16505900,3.89604400,29.47137000
-18.31512050,1.24679500,1.80686100,3.16505900,3.86857500,28.92199000
-18.30512050,1.19185700,1.77939200,3.16505900,3.84110600,28.81211000
-18.29512050,1.24679500,1.77939200,3.16505900,3.86857500,28.37871000
-18.28512050,1.24679500,1.77939200,3.16505900,3.86857500,28.48858000
-18.27512050,1.24679500,1.80686100,3.16505900,3.86857500,29.14174000
-18.26512050,1.24679500,1.80686100,3.19252800,3.89604400,28.48858000
-18.25512050,1.24679500,1.80686100,3.13759000,3.89604400,29.14174000
-18.24512050,1.24679500,1.77939200,3.16505900,3.86857500,29.36149000
-18.23512050,1.24679500,1.80686100,3.16505900,3.89604400,28.92199000
-18.22512050,1.24679500,1.83280400,3.19252800,3.86857500,28.48858000
-18.21512050,1.21932600,1.80686100,3.16505900,3.84110600,29.14174000
-18.20512050,1.21932600,1.80686100,3.16505900,3.89604400,28.92199000
-18.19512050,1.24679500,1.83280400,3.16505900,3.89604400,29.47137000
-18.18512050,1.27273800,1.83280400,3.16505900,3.86857500,28.70223000
-18.17512050,1.24679500,1.80686100,3.16505900,3.84110600,28.37871000
-18.16512050,1.24679500,1.77939200,3.19252800,3.86857500,28.70223000
-18.15512050,1.24679500,1.80686100,3.16505900,3.86857500,28.15895000
-18.14512050,1.24679500,1.80686100,3.16505900,3.86857500,28.04908000
-18.13512050,1.24679500,1.80686100,3.16505900,3.84110600,29.25162000
-18.12512050,1.24679500,1.80686100,3.16505900,3.86857500,28.92199000
-18.11512050,1.21932600,1.80686100,3.16505900,3.86857500,28.59846000
-18.10512050,1.21932600,1.80686100,3.16505900,3.86857500,29.47137000
-18.09512050,1.24679500,1.80686100,3.11164700,3.84110600,29.80100000
-18.08512050,1.21932600,1.80686100,3.19252800,3.89604400,29.36149000
-18.07512050,1.21932600,1.80686100,3.16505900,3.84110600,28.59846000
-18.06512050,1.24679500,1.80686100,3.16505900,3.86857500,29.47137000
-18.05512050,1.24679500,1.80686100,3.16505900,3.86857500,29.58125000
-18.04512050,1.24679500,1.80686100,3.16505900,3.86857500,29.36149000
-18.03512050,1.21932600,1.80686100,3.13759000,3.89604400,28.59846000
-18.02512050,1.21932600,1.83280400,3.16505900,3.86857500,29.14174000
-18.01512050,1.24679500,1.80686100,3.13759000,3.84110600,29.58125000
-18.00512050,1.24679500,1.83280400,3.19252800,3.86857500,28.70223000
-17.99512050,1.21932600,1.80686100,3.16505900,3.84110600,28.92199000
-17.98512050,1.24679500,1.80686100,3.16505900,3.89604400,29.25162000
-17.97512050,1.21932600,1.83280400,3.16505900,3.86857500,29.25162000
-17.96512050,1.21932600,1.75192300,3.16505900,3.86857500,28.37871000
-17.95512051,1.21932600,1.80686100,3.19252800,3.86857500,28.48858000
-17.94512051,1.24679500,1.77939200,3.13759000,3.86857500,29.25162000
-17.93512051,1.21932600,1.80686100,3.16505900,3.89604400,29.14174000
-17.92512051,1.24679500,1.80686100,3.19252800,3.84110600,29.47137000
-17.91512051,1.19185700,1.80686100,3.16505900,3.84110600,28.59846000
-17.90512051,1.24679500,1.83280400,3.16505900,3.86857500,29.36149000
-17.89512051,1.21932600,1.77939200,3.13759000,3.86857500,28.92199000
-17.88512051,1.21932600,1.80686100,3.16505900,3.84110600,29.36149000
-17.87512051,1.21932600,1.80686100,3.16505900,3.84110600,28.70223000
-17.86512051,1.21932600,1.77939200,3.13759000,3.86857500,28.92199000
-17.85512051,1.24679500,1.80686100,3.16505900,3.89604400,29.80100000
-17.84512051,1.19185700,1.77939200,3.13759000,3.86857500,28.70223000
-17.83512051,1.24679500,1.80686100,3.16505900,3.86857500,28.48858000
-17.82512051,1.24679500,1.80686100,3.16505900,3.86857500,28.81211000
-17.81512051,1.19185700,1.80686100,3.16505900,3.89604400,29.25162000
-17.80512051,1.21932600,1.80686100,3.16505900,3.86857500,28.92199000
-17.79512051,1.19185700,1.80686100,3.13759000,3.84110600,28.15895000
-17.78512051,1.21932600,1.80686100,3.16505900,3.84110600,29.25162000
-17.77512051,1.21932600,1.80686100,3.13759000,3.86857500,29.14174000
-17.76512051,1.24679500,1.80686100,3.19252800,3.89604400,29.47137000
-17.75512051,1.21932600,1.77939200,3.19252800,3.89604400,29.03186000
-17.74512051,1.21932600,1.80686100,3.13759000,3.86857500,29.14174000
-17.73512051,1.21932600,1.83280400,3.16505900,3.89604400,28.81211000
-17.72512051,1.24679500,1.77939200,3.16505900,3.84110600,29.36149000
-17.71512051,1.24679500,1.80686100,3.19252800,3.89604400,29.47137000
-17.70512051,1.24679500,1.80686100,3.16505900,3.89604400,29.58125000
-17.69512051,1.19185700,1.80686100,3.16505900,3.86857500,28.15895000
-17.68512051,1.24679500,1.77939200,3.16505900,3.89604400,29.25162000
-17.67512051,1.21932600,1.80686100,3.16505900,3.84110600,29.91088000
-17.66512051,1.24679500,1.80686100,3.16505900,3.86857500,28.26883000
-17.65512051,1.21932600,1.80686100,3.16505900,3.86857500,28.92199000
-17.64512051,1.24679500,1.77939200,3.16505900,3.86857500,29.69112000
-17.63512051,1.21932600,1.80686100,3.16505900,3.86857500,29.47137000
-17.62512051,1.21932600,1.80686100,3.16505900,3.89604400,28.48858000
-17.61512051,1.21932600,1.77939200,3.16505900,3.86857500,28.48858000
-17.60512051,1.24679500,1.77939200,3.13759000,3.86857500,29.58125000
-17.59512051,1.21932600,1.80686100,3.16505900,3.86857500,29.25162000
-17.58512051,1.21932600,1.77939200,3.16505900,3.89604400,29.69112000
-17.57512051,1.24679500,1.80686100,3.16505900,3.84110600,29.69112000
-17.56512051,1.21932600,1.83280400,3.16505900,3.86857500,30.13063000
-17.55512052,1.21932600,1.80686100,3.16505900,3.86857500,30.13063000
-17.54512052,1.21932600,1.83280400,3.16505900,3.84110600,29.03186000
-17.53512052,1.21932600,1.80686100,3.16505900,3.86857500,27.82932000
-17.52512052,1.24679500,1.80686100,3.13759000,3.86857500,28.92199000
-17.51512052,1.21932600,1.80686100,3.16505900,3.89604400,29.36149000
-17.50512052,1.24679500,1.80686100,3.16505900,3.86857500,29.25162000
-17.49512052,1.24679500,1.77939200,3.16505900,3.86857500,28.92199000
-17.48512052,1.24679500,1.80686100,3.16505900,3.89604400,29.25162000
-17.47512052,1.21932600,1.80686100,3.13759000,3.86857500,30.13063000
-17.46512052,1.19185700,1.77939200,3.16505900,3.86857500,29.47137000
-17.45512052,1.21932600,1.80686100,3.16505900,3.89604400,29.47137000
-17.44512052,1.21932600,1.80686100,3.13759000,3.84110600,29.25162000
-17.43512052,1.24679500,1.80686100,3.16505900,3.84110600,29.25162000
-17.42512052,1.24679500,1.77939200,3.19252800,3.86857500,30.13063000
-17.41512052,1.21932600,1.80686100,3.16505900,3.89604400,29.03186000
-17.40512052,1.21932600,1.80686100,3.19252800,3.92198800,28.59846000
-17.39512052,1.21932600,1.80686100,3.16505900,3.86857500,28.92199000
-17.38512052,1.21932600,1.80686100,3.11164700,3.86857500,29.47137000
-17.37512052,1.21932600,1.80686100,3.13759000,3.89604400,28.92199000
-17.36512052,1.21932600,1.80686100,3.16505900,3.86857500,28.92199000
-17.35512052,1.21932600,1.80686100,3.19252800,3.86857500,29.58125000
-17.34512052,1.21932600,1.77939200,3.16505900,3.89604400,29.91088000
-17.33512052,1.21932600,1.80686100,3.16505900,3.86857500,29.03186000
-17.32512052,1.21932600,1.80686100,3.13759000,3.84110600,29.03186000
-17.31512052,1.19185700,1.77939200,3.16505900,3.86857500,29.36149000
-17.30512052,1.24679500,1.80686100,3.16505900,3.92198800,29.58125000
-17.29512052,1.21932600,1.80686100,3.16505900,3.86857500,28.15895000
-17.28512052,1.21932600,1.80686100,3.16505900,3.86857500,28.15895000
-17.27512052,1.21932600,1.77939200,3.16505900,3.84110600,29.58125000
-17.26512052,1.21932600,1.80686100,3.16505900,3.89604400,29.47137000
-17.25512052,1.24679500,1.80686100,3.19252800,3.89604400,28.70223000
-17.24512052,1.21932600,1.77939200,3.16505900,3.86857500,29.14174000
-17.23512052,1.24679500,1.83280400,3.16505900,3.86857500,29.14174000
-17.22512052,1.21932600,1.77939200,3.16505900,3.86857500,28.70223000
-17.21512052,1.21932600,1.80686100,3.16505900,3.89604400,29.03186000
-17.20512052,1.21932600,1.80686100,3.19252800,3.86857500,28.59846000
-17.19512052,1.21932600,1.77939200,3.13759000,3.84110600,29.69112000
-17.18512052,1.24679500,1.80686100,3.19252800,3.89604400,28.70223000
-17.17512052,1.21932600,1.80686100,3.13759000,3.84110600,29.03186000
-17.16512052,1.21932600,1.80686100,3.16505900,3.86857500,29.25162000
-17.15512053,1.24679500,1.80686100,3.16505900,3.89604400,28.81211000
-17.14512053,1.19185700,1.77939200,3.13759000,3.84110600,29.36149000
-17.13512053,1.21932600,1.80686100,3.16505900,3.86857500,29.03186000
-17.12512053,1.24679500,1.80686100,3.16505900,3.86857500,28.92199000
-17.11512053,1.21932600,1.80686100,3.16505900,3.86857500,29.14174000
-17.10512053,1.21932600,1.80686100,3.16505900,3.89604400,28.70223000
-17.09512053,1.21932600,1.77939200,3.13759000,3.86857500,28.92199000
-17.08512053,1.24679500,1.80686100,3.13759000,3.86857500,29.14174000
-17.07512053,1.21932600,1.80686100,3.11164700,3.84110600,30.02076000
-17.06512053,1.21932600,1.77939200,3.19252800,3.89604400,28.48858000
-17.05512053,1.24679500,1.77939200,3.16505900,3.89604400,28.59846000
-17.04512053,1.19185700,1.80686100,3.16505900,3.86857500,28.37871000
-17.03512053,1.21932600,1.80686100,3.16505900,3.86857500,30.57014000
-17.02512053,1.19185700,1.77939200,3.13759000,3.81363700,29.69112000
-17.01512053,1.21932600,1.77939200,3.19252800,3.89604400,28.92199000
-17.00512053,1.24679500,1.83280400,3.19252800,3.89604400,29.03186000
-16.99512053,1.21932600,1.77939200,3.16505900,3.84110600,29.14174000
-16.98512053,1.21932600,1.83280400,3.16505900,3.86857500,29.36149000
-16.97512053,1.21932600,1.77939200,3.16505900,3.86857500,28.48858000
-16.96512053,1.24679500,1.83280400,3.16505900,3.89604400,28.92199000
-16.95512053,1.21932600,1.77939200,3.16505900,3.86857500,29.36149000
-16.94512053,1.21932600,1.80686100,3.13759000,3.89604400,28.92199000
-16.93512053,1.21932600,1.80686100,3.19252800,3.84110600,29.80100000
-16.92512053,1.21932600,1.75192300,3.16505900,3.84110600,29.14174000
-16.91512053,1.21932600,1.80686100,3.19252800,3.86857500,28.48858000
-16.90512053,1.21932600,1.80686100,3.19252800,3.89604400,28.92199000
-16.89512053,1.21932600,1.77939200,3.16505900,3.89604400,29.58125000
-16.88512053,1.24679500,1.80686100,3.19252800,3.89604400,28.04908000
-16.87512053,1.21932600,1.80686100,3.13759000,3.84110600,29.25162000
-16.86512053,1.21932600,1.80686100,3.19252800,3.89604400,28.48858000
-16.85512053,1.21932600,1.83280400,3.16505900,3.86857500,28.70223000
-16.84512053,1.24679500,1.80686100,3.19252800,3.86857500,29.14174000
-16.83512053,1.19185700,1.80686100,3.13759000,3.84110600,29.25162000
-16.82512053,1.21932600,1.80686100,3.16505900,3.86857500,29.58125000
-16.81512053,1.21932600,1.80686100,3.16505900,3.86857500,29.14174000
-16.80512053,1.21932600,1.80686100,3.19252800,3.89604400,28.48858000
-16.79512053,1.21932600,1.80686100,3.16505900,3.86857500,28.37871000
-16.78512053,1.21932600,1.77939200,3.19252800,3.89604400,28.81211000
-16.77512053,1.19185700,1.77939200,3.13759000,3.84110600,28.70223000
-16.76512054,1.21932600,1.77939200,3.19252800,3.89604400,28.81211000
-16.75512054,1.24679500,1.80686100,3.16505900,3.89604400,28.37871000
-16.74512054,1.21932600,1.80686100,3.19252800,3.92198800,29.14174000
-16.73512054,1.21932600,1.80686100,3.16505900,3.89604400,28.59846000
-16.72512054,1.21932600,1.77939200,3.16505900,3.86857500,28.59846000
-16.71512054,1.21932600,1.80686100,3.16505900,3.86857500,29.80100000
-16.70512054,1.21932600,1.80686100,3.19252800,3.89604400,29.25162000
-16.69512054,1.21932600,1.80686100,3.19252800,3.86857500,28.92199000
-16.68512054,1.21932600,1.77939200,3.16505900,3.86857500,28.92199000
-16.67512054,1.21932600,1.80686100,3.13759000,3.86857500,28.81211000
-16.66512054,1.19185700,1.80686100,3.16505900,3.86857500,29.25162000
-16.65512054,1.21932600,1.80686100,3.19252800,3.86857500,28.92199000
-16.64512054,1.21932600,1.83280400,3.16505900,3.86857500,29.25162000
-16.63512054,1.21932600,1.83280400,3.16505900,3.86857500,28.81211000
-16.62512054,1.21932600,1.77939200,3.16505900,3.89604400,29.36149000
-16.61512054,1.21932600,1.80686100,3.16505900,3.86857500,29.14174000
-16.60512054,1.21932600,1.80686100,3.16505900,3.86857500,29.47137000
-16.59512054,1.24679500,1.80686100,3.16505900,3.86857500,28.04908000
-16.58512054,1.24679500,1.83280400,3.16505900,3.86857500,28.92199000
-16.57512054,1.21932600,1.83280400,3.16505900,3.86857500,29.58125000
-16.56512054,1.21932600,1.80686100,3.13759000,3.86857500,28.92199000
-16.55512054,1.24679500,1.80686100,3.16505900,3.89604400,28.48858000
-16.54512054,1.21932600,1.80686100,3.16505900,3.86857500,29.03186000
-16.53512054,1.21932600,1.80686100,3.13759000,3.84110600,28.92199000
-16.52512054,1.21932600,1.80686100,3.16505900,3.84110600,29.14174000
-16.51512054,1.21932600,1.80686100,3.16505900,3.84110600,28.81211000
-16.50512054,1.21932600,1.77939200,3.16505900,3.89604400,29.36149000
-16.49512054,1.21932600,1.80686100,3.16505900,3.86857500,30.13063000
-16.48512054,1.21932600,1.80686100,3.13759000,3.86857500,28.70223000
-16.47512054,1.21932600,1.80686100,3.13759000,3.84110600,28.70223000
-16.46512054,1.21932600,1.80686100,3.16505900,3.86857500,28.70223000
-16.45512054,1.21932600,1.80686100,3.16505900,3.86857500,29.03186000
-16.44512054,1.19185700,1.77939200,3.13759000,3.86857500,28.59846000
-16.43512054,1.19185700,1.80686100,3.16505900,3.89604400,28.59846000
-16.42512054,1.21932600,1.77939200,3.16505900,3.86857500,28.70223000
-16.41512054,1.21932600,1.83280400,3.19252800,3.89604400,28.70223000
-16.40512054,1.21932600,1.80686100,3.16505900,3.89604400,29.47137000
-16.39512054,1.19185700,1.83280400,3.16505900,3.86857500,27.71945000
-16.38512054,1.21932600,1.77939200,3.13759000,3.86857500,29.25162000
-16.37512054,1.24679500,1.80686100,3.19252800,3.89604400,28.92199000
-16.36512055,1.24679500,1.80686100,3.13759000,3.89604400,29.69112000
-16.35512055,1.21932600,1.80686100,3.21999700,3.92198800,29.36149000
-16.34512055,1.21932600,1.77939200,3.16505900,3.86857500,29.25162000
-16.33512055,1.24679500,1.80686100,3.19252800,3.89604400,29.47137000
-16.32512055,1.21932600,1.77939200,3.16505900,3.86857500,29.58125000
-16.31512055,1.21932600,1.80686100,3.16505900,3.84110600,29.47137000
-16.30512055,1.21932600,1.75192300,3.16505900,3.86857500,28.15895000
-16.29512055,1.21932600,1.80686100,3.19252800,3.86857500,28.37871000
-16.28512055,1.21932600,1.80686100,3.16505900,3.86857500,29.25162000
-16.27512055,1.24679500,1.83280400,3.21999700,3.86857500,29.03186000
-16.26512055,1.21932600,1.77939200,3.13759000,3.86857500,29.47137000
-16.25512055,1.24679500,1.83280400,3.16505900,3.89604400,29.14174000
-16.24512055,1.21932600,1.80686100,3.13759000,3.86857500,29.14174000
-16.23512055,1.24679500,1.80686100,3.19252800,3.89604400,28.92199000
-16.22512055,1.24679500,1.80686100,3.16505900,3.86857500,29.25162000
-16.21512055,1.24679500,1.80686100,3.19252800,3.89604400,28.92199000
-16.20512055,1.21932600,1.80686100,3.16505900,3.84110600,29.03186000
-16.19512055,1.21932600,1.83280400,3.16505900,3.86857500,28.48858000
-16.18512055,1.21932600,1.80686100,3.19252800,3.86857500,29.03186000
-16.17512055,1.24679500,1.80686100,3.16505900,3.86857500,28.92199000
-16.16512055,1.21932600,1.80686100,3.16505900,3.89604400,28.04908000
-16.15512055,1.21932600,1.80686100,3.19252800,3.86857500,29.47137000
-16.14512055,1.21932600,1.77939200,3.13759000,3.84110600,29.03186000
-16.13512055,1.21932600,1.80686100,3.13759000,3.89604400,28.70223000
-16.12512055,1.21932600,1.80686100,3.16505900,3.86857500,29.47137000
-16.11512055,1.19185700,1.80686100,3.16505900,3.89604400,28.92199000
-16.10512055,1.21932600,1.80686100,3.16505900,3.84110600,28.81211000
-16.09512055,1.21932600,1.80686100,3.16505900,3.86857500,28.92199000
-16.08512055,1.21932600,1.77939200,3.16505900,3.86857500,29.80100000
-16.07512055,1.19185700,1.80686100,3.16505900,3.89604400,28.92199000
-16.06512055,1.21932600,1.83280400,3.19252800,3.89604400,28.92199000
-16.05512055,1.24679500,1.80686100,3.19252800,3.89604400,28.59846000
-16.04512055,1.21932600,1.80686100,3.16505900,3.86857500,29.03186000
-16.03512055,1.21932600,1.80686100,3.19252800,3.86857500,28.81211000
-16.02512055,1.21932600,1.80686100,3.13759000,3.86857500,29.47137000
-16.01512055,1.21932600,1.77939200,3.16505900,3.86857500,28.92199000
-16.00512055,1.21932600,1.83280400,3.19252800,3.89604400,29.69112000
-15.99512055,1.24679500,1.80686100,3.16505900,3.89604400,30.13063000
-15.98512055,1.24679500,1.80686100,3.16505900,3.86857500,29.36149000
-15.97512056,1.21932600,1.80686100,3.16505900,3.86857500,29.03186000
-15.96512056,1.21932600,1.80686100,3.13759000,3.86857500,29.14174000
-15.95512056,1.21932600,1.80686100,3.16505900,3.86857500,28.70223000
-15.94512056,1.21932600,1.80686100,3.13759000,3.81363700,29.03186000
-15.93512056,1.21932600,1.80686100,3.16505900,3.86857500,28.59846000
-15.92512056,1.21932600,1.77939200,3.16505900,3.86857500,28.59846000
-15.91512056,1.24679500,1.77939200,3.13759000,3.84110600,29.25162000
-15.90512056,1.24679500,1.80686100,3.16505900,3.86857500,29.14174000
-15.89512056,1.19185700,1.77939200,3.16505900,3.86857500,28.37871000
-15.88512056,1.19185700,1.80686100,3.16505900,3.89604400,28.92199000
-15.87512056,1.21932600,1.80686100,3.16505900,3.89604400,29.25162000
-15.86512056,1.21932600,1.80686100,3.19252800,3.89604400,28.59846000
-15.85512056,1.21932600,1.80686100,3.16505900,3.86857500,28.15895000
-15.84512056,1.21932600,1.83280400,3.16505900,3.86857500,28.70223000
-15.83512056,1.24679500,1.83280400,3.16505900,3.89604400,28.81211000
-15.82512056,1.21932600,1.80686100,3.16505900,3.86857500,29.14174000
-15.81512056,1.24679500,1.80686100,3.13759000,3.84110600,28.81211000
-15.80512056,1.24679500,1.80686100,3.16505900,3.89604400,28.37871000
-15.79512056,1.21932600,1.86027300,3.16505900,3.84110600,28.92199000
-15.78512056,1.24679500,1.80686100,3.19252800,3.86857500,28.59846000
-15.77512056,1.21932600,1.80686100,3.13759000,3.84110600,27.60957000
-15.76512056,1.19185700,1.80686100,3.16505900,3.84110600,29.36149000
-15.75512056,1.24679500,1.80686100,3.13759000,3.86857500,29.25162000
-15.74512056,1.21932600,1.83280400,3.19252800,3.86857500,28.70223000
-15.73512056,1.24679500,1.77939200,3.16505900,3.86857500,28.37871000
-15.72512056,1.21932600,1.80686100,3.13759000,3.84110600,29.14174000
-15.71512056,1.21932600,1.77939200,3.13759000,3.84110600,29.47137000
-15.70512056,1.21932600,1.77939200,3.16505900,3.86857500,28.26883000
-15.69512056,1.21932600,1.77939200,3.13759000,3.84110600,29.36149000
-15.68512056,1.21932600,1.80686100,3.16505900,3.84110600,28.81211000
-15.67512056,1.21932600,1.77939200,3.13759000,3.81363700,29.25162000
-15.66512056,1.24679500,1.83280400,3.16505900,3.86857500,30.24051000
-15.65512056,1.21932600,1.80686100,3.16505900,3.86857500,28.92199000
-15.64512056,1.24679500,1.80686100,3.16505900,3.89604400,28.81211000
-15.63512056,1.21932600,1.80686100,3.16505900,3.86857500,29.25162000
-15.62512056,1.19185700,1.80686100,3.16505900,3.86857500,28.92199000
-15.61512056,1.21932600,1.80686100,3.13759000,3.84110600,29.25162000
